;victoire;not_lose;home;Poss;age;Formation;SoT;Dist;Cmp;Int;Fls;diff_value;repos;Mois;opp_Formation;team;saison;Sh;PK;CrdY;CrdR;opp_Sh;coup_arret;opp_fls;Opponent;CMP;Att;FDA;FDD;score_df_mean;score_mf_mean;score_fw_mean;score_dm_mean;score_gk_mean;top_GK;top_MF;top_DM;top_DF;top_FW;year;cluster;result;Domicile;reste;3-5-2;4-3-3;4-4-2;4-5-1;Cluster1;Cluster2;Cluster3;key;opp_cluster
775;0;0;1;54.0;25.4;4-4-2;3.0;17.6;81.5;4.0;16.0;-151.43;7;10;4-5-1;Fiorentina;automne;10.0;0;3;0;11.0;1.0;13.0;Napoli;410.76;504.0;1.5179321728691475;-2.3541666666666665;0.9246587311257004;2.379891466668872;3.8635975283471633;0.0;2.813442471153313;1;0;0;0;0;2022;0;D;1;0;0;0;1;0;0;0;0;FiorentinaNapoli2022;2.0
776;0;0;1;54.0;25.4;4-4-2;3.0;17.6;81.5;4.0;16.0;-151.43;7;10;4-5-1;Fiorentina;automne;10.0;0;3;0;11.0;1.0;13.0;Napoli;410.76;504.0;1.5179321728691475;-2.3541666666666665;0.9246587311257004;2.379891466668872;3.8635975283471633;0.0;2.813442471153313;1;0;0;0;0;2022;0;D;1;0;0;0;1;0;0;0;0;FiorentinaNapoli2022;1.0
777;0;0;0;61.0;25.4;4-3-3;2.0;21.7;84.9;9.0;11.0;244.82;15;10;4-5-1;Fiorentina;automne;10.0;0;5;1;4.0;0.0;17.0;Venezia;535.719;631.0;1.5995648259303723;-0.1875;0.9246587311257004;2.379891466668872;3.8635975283471633;0.0;2.813442471153313;1;0;0;0;0;2022;2;D;0;0;0;1;0;0;0;1;0;FiorentinaVenezia2022;0.0
779;1;1;1;65.0;25.4;4-3-3;4.0;20.9;87.7;4.0;11.0;191.27;6;10;4-4-2;Fiorentina;automne;20.0;1;0;0;3.0;0.0;15.0;Cagliari;578.82;660.0;2.173994597839136;-0.5416666666666667;0.9246587311257004;2.379891466668872;3.8635975283471633;0.0;2.813442471153313;1;0;0;0;0;2022;2;V;1;0;0;1;0;0;0;1;0;FiorentinaCagliari2022;0.0
780;1;1;1;65.0;25.4;4-3-3;4.0;20.9;87.7;4.0;11.0;191.27;6;10;4-4-2;Fiorentina;automne;20.0;1;0;0;3.0;0.0;15.0;Cagliari;578.82;660.0;2.173994597839136;-0.5416666666666667;0.9246587311257004;2.379891466668872;3.8635975283471633;0.0;2.813442471153313;1;0;0;0;0;2022;2;V;1;0;0;1;0;0;0;1;0;FiorentinaCagliari2022;3.0
781;0;0;0;51.0;25.4;4-3-3;1.0;13.5;83.6;6.0;11.0;61.31999999999999;3;10;4-3-3;Fiorentina;automne;9.0;0;3;0;5.0;0.0;16.0;Lazio;483.208;578.0;1.8773259303721488;-0.5;0.9246587311257004;2.379891466668872;3.8635975283471633;0.0;2.813442471153313;1;0;0;0;0;2022;2;D;0;0;0;1;0;0;0;1;0;FiorentinaLazio2022;3.0
783;1;1;1;55.0;25.4;4-3-3;11.0;17.7;83.9;7.0;9.0;247.3;4;10;4-5-1;Fiorentina;automne;26.0;1;4;0;3.0;0.0;20.0;Spezia;416.144;496.0;2.9791416566626654;-0.16666666666666666;0.9246587311257004;2.379891466668872;3.8635975283471633;0.0;2.813442471153313;1;0;0;0;0;2022;2;V;1;0;0;1;0;0;0;1;0;FiorentinaSpezia2022;0.0
785;0;0;0;50.0;25.4;4-3-3;1.0;12.4;76.7;5.0;16.0;-316.7;6;11;4-4-2;Fiorentina;automne;6.0;0;4;1;13.0;0.0;15.0;Juventus;335.1790000000001;437.0;1.6006152460984393;-1.3958333333333333;0.9246587311257004;2.379891466668872;3.8635975283471633;0.0;2.813442471153313;1;0;0;0;0;2022;2;D;0;0;0;1;0;0;0;1;0;FiorentinaJuventus2022;1.0
787;1;1;1;45.0;25.4;4-3-3;5.0;14.7;80.8;7.0;6.0;-221.15000000000003;14;11;4-5-1;Fiorentina;automne;9.0;0;1;0;17.0;0.0;10.0;Milan;357.944;443.0;1.4074879951980792;-0.8541666666666666;0.9246587311257004;2.379891466668872;3.8635975283471633;0.0;2.813442471153313;1;0;0;0;0;2022;2;V;1;0;0;1;0;0;0;1;0;FiorentinaMilan2022;1.0
789;0;0;0;49.0;25.4;4-3-3;7.0;16.5;79.9;8.0;10.0;199.3;7;11;4-4-2;Fiorentina;automne;16.0;0;1;0;17.0;0.0;15.0;Empoli;369.138;462.0;2.0548469387755097;-1.0208333333333337;0.9246587311257004;2.379891466668872;3.8635975283471633;0.0;2.813442471153313;1;0;0;0;0;2022;2;D;0;0;0;1;0;0;0;1;0;FiorentinaEmpoli2022;0.0
791;1;1;1;60.0;25.4;4-3-3;7.0;17.4;86.0;3.0;6.0;197.25;3;11;4-4-2;Fiorentina;automne;17.0;0;0;0;11.0;0.0;16.0;Sampdoria;523.74;609.0;2.2071578631452584;-0.8125;0.9246587311257004;2.379891466668872;3.8635975283471633;0.0;2.813442471153313;1;0;0;0;0;2022;2;V;1;0;0;1;0;0;0;1;0;FiorentinaSampdoria2022;3.0
792;1;1;1;60.0;25.4;4-3-3;7.0;17.4;86.0;3.0;6.0;197.25;3;11;4-4-2;Fiorentina;automne;17.0;0;0;0;11.0;0.0;16.0;Sampdoria;523.74;609.0;2.2071578631452584;-0.8125;0.9246587311257004;2.379891466668872;3.8635975283471633;0.0;2.813442471153313;1;0;0;0;0;2022;2;V;1;0;0;1;0;0;0;1;0;FiorentinaSampdoria2022;0.0
793;1;1;1;69.0;25.4;4-3-3;9.0;13.4;88.5;6.0;9.0;255.24;6;12;4-5-1;Fiorentina;reste;17.0;0;1;0;11.0;0.0;11.0;Salernitana;675.255;763.0;2.12875150060024;-0.75;0.9246587311257004;2.379891466668872;3.8635975283471633;0.0;2.813442471153313;1;0;0;0;0;2022;2;V;1;1;0;1;0;0;0;1;0;FiorentinaSalernitana2022;0.0
795;0;1;1;57.0;25.4;4-3-3;7.0;13.5;84.1;10.0;7.0;74.80000000000003;4;12;4-5-1;Fiorentina;reste;23.0;0;3;1;8.0;0.0;14.0;Sassuolo;465.07300000000004;553.0;2.633328331332533;-0.10416666666666664;0.9246587311257004;2.379891466668872;3.8635975283471633;0.0;2.813442471153313;1;0;0;0;0;2022;2;N;1;1;0;1;0;0;0;1;0;FiorentinaSassuolo2022;3.0
797;0;1;0;60.0;25.4;4-3-3;1.0;15.0;76.8;9.0;5.0;162.82000000000005;3;12;3-4-3;Fiorentina;reste;11.0;0;1;0;7.0;0.0;15.0;Hellas-Verona;440.064;573.0;1.781662665066026;0.0;0.9246587311257004;2.379891466668872;3.8635975283471633;0.0;2.813442471153313;1;0;0;0;0;2022;2;N;0;1;0;1;0;0;0;1;0;FiorentinaHellas-Verona2022;3.0
799;0;0;0;55.0;25.4;4-3-3;3.0;18.0;77.8;3.0;12.0;102.4;19;1;3-4-3;Fiorentina;reste;10.0;0;2;0;9.0;0.0;16.0;Torino;389.0;500.0;1.640606242496999;-1.0625;0.9246587311257004;2.379891466668872;3.8635975283471633;0.0;2.813442471153313;1;0;0;0;0;2022;2;D;0;1;0;1;0;0;0;1;0;FiorentinaTorino2022;0.0
800;0;0;0;55.0;25.4;4-3-3;3.0;18.0;77.8;3.0;12.0;102.4;19;1;3-4-3;Fiorentina;reste;10.0;0;2;0;9.0;0.0;16.0;Torino;389.0;500.0;1.640606242496999;-1.0625;0.9246587311257004;2.379891466668872;3.8635975283471633;0.0;2.813442471153313;1;0;0;0;0;2022;2;D;0;1;0;1;0;0;0;1;0;FiorentinaTorino2022;3.0
801;1;1;1;73.0;25.4;4-3-3;11.0;17.5;90.4;8.0;10.0;204.52;4;1;4-4-2;Fiorentina;reste;21.0;0;1;0;3.0;0.0;11.0;Genoa;706.0240000000001;781.0;2.192376950780312;-0.14583333333333334;0.9246587311257004;2.379891466668872;3.8635975283471633;0.0;2.813442471153313;1;0;0;0;0;2022;2;V;1;1;0;1;0;0;0;1;0;FiorentinaGenoa2022;0.0
802;1;1;1;73.0;25.4;4-3-3;11.0;17.5;90.4;8.0;10.0;204.52;4;1;4-4-2;Fiorentina;reste;21.0;0;1;0;3.0;0.0;11.0;Genoa;706.0240000000001;781.0;2.192376950780312;-0.14583333333333334;0.9246587311257004;2.379891466668872;3.8635975283471633;0.0;2.813442471153313;1;0;0;0;0;2022;2;V;1;1;0;1;0;0;0;1;0;FiorentinaGenoa2022;3.0
803;0;1;0;59.0;25.4;4-3-3;5.0;18.2;76.4;5.0;16.0;191.27;6;1;3-5-2;Fiorentina;reste;15.0;0;3;1;11.0;0.0;21.0;Cagliari;323.9360000000001;424.0;2.2385954381752704;-1.2708333333333333;0.9246587311257004;2.379891466668872;3.8635975283471633;0.0;2.813442471153313;1;0;0;0;0;2022;2;N;0;1;0;1;0;0;0;1;0;FiorentinaCagliari2022;0.0
804;0;1;0;59.0;25.4;4-3-3;5.0;18.2;76.4;5.0;16.0;191.27;6;1;3-5-2;Fiorentina;reste;15.0;0;3;1;11.0;0.0;21.0;Cagliari;323.9360000000001;424.0;2.2385954381752704;-1.2708333333333333;0.9246587311257004;2.379891466668872;3.8635975283471633;0.0;2.813442471153313;1;0;0;0;0;2022;2;N;0;1;0;1;0;0;0;1;0;FiorentinaCagliari2022;3.0
805;0;0;1;50.0;25.4;4-3-3;3.0;17.4;84.2;11.0;13.0;61.31999999999999;13;2;4-3-3;Fiorentina;reste;9.0;0;3;1;12.0;0.0;15.0;Lazio;437.84;520.0;1.6230492196878754;-0.6458333333333334;0.9246587311257004;2.379891466668872;3.8635975283471633;0.0;2.813442471153313;1;0;0;0;0;2022;2;D;1;1;0;1;0;0;0;1;0;FiorentinaLazio2022;3.0
807;1;1;0;66.0;25.4;4-3-3;4.0;22.2;80.7;5.0;10.0;247.3;4;2;4-5-1;Fiorentina;reste;20.0;0;1;0;9.0;0.0;17.0;Spezia;421.254;522.0;2.148634453781513;-0.7708333333333333;0.9246587311257004;2.379891466668872;3.8635975283471633;0.0;2.813442471153313;1;0;0;0;0;2022;2;V;0;1;0;1;0;0;0;1;0;FiorentinaSpezia2022;0.0
809;1;1;1;50.0;25.4;4-3-3;3.0;15.1;81.3;8.0;17.0;-72.94999999999997;6;2;3-5-2;Fiorentina;reste;6.0;0;2;0;7.0;0.0;20.0;Atalanta;378.045;465.0;1.8305822328931567;-0.8333333333333334;0.9246587311257004;2.379891466668872;3.8635975283471633;0.0;2.813442471153313;1;0;0;0;0;2022;2;V;1;1;0;1;0;0;0;1;0;FiorentinaAtalanta2022;2.0
811;0;0;0;50.0;25.4;4-3-3;6.0;15.5;78.1;8.0;12.0;74.80000000000003;6;2;4-5-1;Fiorentina;reste;15.0;0;2;1;16.0;0.0;12.0;Sassuolo;360.822;462.0;1.8342587034813924;-1.0833333333333337;0.9246587311257004;2.379891466668872;3.8635975283471633;0.0;2.813442471153313;1;0;0;0;0;2022;2;D;0;1;0;1;0;0;0;1;0;FiorentinaSassuolo2022;3.0
813;0;1;1;50.0;25.4;4-3-3;2.0;12.3;75.7;9.0;15.0;162.82000000000005;4;3;3-5-2;Fiorentina;reste;8.0;0;0;0;1.0;1.0;15.0;Hellas-Verona;311.127;411.0;1.718712484993998;-1.25;0.9246587311257004;2.379891466668872;3.8635975283471633;0.0;2.813442471153313;1;0;0;0;0;2022;2;N;1;1;0;1;0;0;0;1;0;FiorentinaHellas-Verona2022;3.0
815;1;1;1;61.0;25.4;4-3-3;5.0;16.2;79.4;6.0;9.0;139.60000000000002;7;3;3-4-3;Fiorentina;reste;14.0;0;1;0;4.0;0.0;16.0;Bologna;416.85;525.0;2.0016506602641058;-0.3125;0.9246587311257004;2.379891466668872;3.8635975283471633;0.0;2.813442471153313;1;0;0;0;0;2022;2;V;1;1;0;1;0;0;0;1;0;FiorentinaBologna2022;3.0
816;0;1;0;49.0;25.4;4-3-3;4.0;18.5;81.7;4.0;12.0;-232.75;6;3;3-5-2;Fiorentina;reste;17.0;0;2;0;13.0;0.0;14.0;Internazionale;414.219;507.0;1.9744147659063631;-1.2291666666666667;0.9246587311257004;2.379891466668872;3.8635975283471633;0.0;2.813442471153313;1;0;0;0;0;2022;2;N;0;1;0;1;0;0;0;1;0;FiorentinaInternazionale2022;1.0
818;1;1;1;62.0;25.4;4-3-3;11.0;17.0;87.8;6.0;10.0;199.3;15;4;4-4-2;Fiorentina;reste;24.0;0;1;0;5.0;0.0;20.0;Empoli;517.1419999999998;589.0;2.9366746698679465;-0.4375;0.9246587311257004;2.379891466668872;3.8635975283471633;0.0;2.813442471153313;1;0;0;0;0;2022;2;V;1;1;0;1;0;0;0;1;0;FiorentinaEmpoli2022;0.0
820;1;1;0;50.0;25.4;4-3-3;4.0;19.0;83.9;8.0;17.0;-151.43;7;4;4-3-3;Fiorentina;reste;11.0;0;3;0;15.0;2.0;10.0;Napoli;442.153;527.0;1.3503151260504205;-3.333333333333333;0.9246587311257004;2.379891466668872;3.8635975283471633;0.0;2.813442471153313;1;0;0;0;0;2022;2;V;0;1;0;1;0;0;0;1;0;FiorentinaNapoli2022;2.0
821;1;1;0;50.0;25.4;4-3-3;4.0;19.0;83.9;8.0;17.0;-151.43;7;4;4-3-3;Fiorentina;reste;11.0;0;3;0;15.0;2.0;10.0;Napoli;442.153;527.0;1.3503151260504205;-3.333333333333333;0.9246587311257004;2.379891466668872;3.8635975283471633;0.0;2.813442471153313;1;0;0;0;0;2022;2;V;0;1;0;1;0;0;0;1;0;FiorentinaNapoli2022;1.0
822;1;1;1;69.0;25.4;4-3-3;5.0;14.2;87.5;4.0;15.0;244.82;6;4;4-3-3;Fiorentina;reste;22.0;0;4;0;3.0;0.0;17.0;Venezia;537.25;614.0;2.7634303721488602;-0.7916666666666667;0.9246587311257004;2.379891466668872;3.8635975283471633;0.0;2.813442471153313;1;0;0;0;0;2022;2;V;1;1;0;1;0;0;0;1;0;FiorentinaVenezia2022;0.0
824;0;0;0;72.0;25.4;4-3-3;3.0;12.3;83.3;4.0;12.0;255.24;4;4;3-5-2;Fiorentina;reste;8.0;0;1;0;10.0;0.0;15.0;Salernitana;523.124;628.0;1.8099489795918369;-1.0416666666666667;0.9246587311257004;2.379891466668872;3.8635975283471633;0.0;2.813442471153313;1;0;0;0;0;2022;2;D;0;1;0;1;0;0;0;1;0;FiorentinaSalernitana2022;0.0
826;0;0;1;72.0;25.4;4-3-3;7.0;12.8;81.7;5.0;12.0;183.5;3;4;3-5-2;Fiorentina;reste;18.0;0;3;0;17.0;0.0;22.0;Udinese;477.128;584.0;2.8277310924369754;-1.3958333333333333;0.9246587311257004;2.379891466668872;3.8635975283471633;0.0;2.813442471153313;1;0;0;0;0;2022;2;D;1;1;0;1;0;0;0;1;0;FiorentinaUdinese2022;3.0
828;0;0;0;51.0;25.4;4-3-3;2.0;16.8;79.2;4.0;17.0;-221.15000000000003;4;5;4-5-1;Fiorentina;reste;8.0;0;3;0;13.0;0.0;17.0;Milan;369.07200000000006;466.0;1.6561374549819927;-1.5416666666666667;0.9246587311257004;2.379891466668872;3.8635975283471633;0.0;2.813442471153313;1;0;0;0;0;2022;2;D;0;1;0;1;0;0;0;1;0;FiorentinaMilan2022;1.0
830;1;1;1;54.0;25.4;4-3-3;6.0;22.1;84.8;5.0;16.0;-55.44999999999999;8;5;3-5-2;Fiorentina;reste;11.0;1;3;0;7.0;1.0;11.0;Roma;474.032;559.0;1.2654561824729893;-2.020833333333333;0.9246587311257004;2.379891466668872;3.8635975283471633;0.0;2.813442471153313;1;0;0;0;0;2022;2;V;1;1;0;1;0;0;0;1;0;FiorentinaRoma2022;2.0
832;0;0;0;63.0;25.4;4-3-3;0.0;16.3;83.6;3.0;9.0;197.25;7;5;4-5-1;Fiorentina;reste;11.0;1;3;0;12.0;0.0;18.0;Sampdoria;448.096;536.0;1.9844687875150056;-1.0625;0.9246587311257004;2.379891466668872;3.8635975283471633;0.0;2.813442471153313;1;0;0;0;0;2022;2;D;0;1;0;1;0;0;0;1;0;FiorentinaSampdoria2022;3.0
833;0;0;0;63.0;25.4;4-3-3;0.0;16.3;83.6;3.0;9.0;197.25;7;5;4-5-1;Fiorentina;reste;11.0;1;3;0;12.0;0.0;18.0;Sampdoria;448.096;536.0;1.9844687875150056;-1.0625;0.9246587311257004;2.379891466668872;3.8635975283471633;0.0;2.813442471153313;1;0;0;0;0;2022;2;D;0;1;0;1;0;0;0;1;0;FiorentinaSampdoria2022;0.0
834;1;1;1;66.0;25.4;4-3-3;2.0;18.2;87.0;8.0;13.0;-316.7;5;5;3-5-2;Fiorentina;reste;12.0;1;3;0;1.0;0.0;14.0;Juventus;624.66;718.0;1.7408463385354147;-0.20833333333333331;0.9246587311257004;2.379891466668872;3.8635975283471633;0.0;2.813442471153313;1;0;0;0;0;2022;2;V;1;1;0;1;0;0;0;1;0;FiorentinaJuventus2022;1.0
836;0;0;1;40.0;24.7;3-4-3;3.0;15.8;78.3;7.0;11.0;-88.02000000000002;7;8;4-5-1;Hellas-Verona;reste;14.0;1;3;1;18.0;1.0;12.0;Sassuolo;277.965;355.0;1.7588535414165665;-2.2291666666666665;0.9877207412312944;2.9938312470838087;1.9755761278421509;1.8008355365500817;0.5707977436299809;0;1;0;0;0;2022;3;D;1;1;0;0;0;0;0;0;1;Hellas-VeronaSassuolo2022;3.0
838;0;0;0;57.0;24.7;3-4-3;0.0;16.0;79.8;10.0;21.0;-23.22;17;9;4-5-1;Hellas-Verona;automne;5.0;0;3;0;15.0;0.0;14.0;Bologna;394.212;494.0;1.3291566626650662;-1.4166666666666663;0.9877207412312944;2.9938312470838087;1.9755761278421509;1.8008355365500817;0.5707977436299809;0;1;0;0;0;2022;3;D;0;0;0;0;0;0;0;0;1;Hellas-VeronaBologna2022;3.0
839;1;1;1;53.0;24.7;3-4-3;6.0;19.8;76.6;10.0;14.0;-218.27;6;9;4-5-1;Hellas-Verona;automne;10.0;0;4;0;15.0;0.0;13.0;Roma;360.02;470.0;1.3468637454981995;-0.9791666666666666;0.9877207412312944;2.9938312470838087;1.9755761278421509;1.8008355365500817;0.5707977436299809;0;1;0;0;0;2022;3;V;1;0;0;0;0;0;0;0;1;Hellas-VeronaRoma2022;2.0
841;0;1;0;50.0;24.7;3-4-3;5.0;14.8;73.7;9.0;17.0;92.42;3;9;3-5-2;Hellas-Verona;automne;10.0;0;3;0;15.0;0.0;13.0;Salernitana;316.173;429.0;1.5671518607442978;-1.25;0.9877207412312944;2.9938312470838087;1.9755761278421509;1.8008355365500817;0.5707977436299809;0;1;0;0;0;2022;3;N;0;0;0;0;0;0;0;0;1;Hellas-VeronaSalernitana2022;0.0
842;0;1;0;51.0;24.7;3-4-3;6.0;18.0;74.4;12.0;13.0;41.69999999999999;3;9;4-5-1;Hellas-Verona;automne;12.0;1;1;0;9.0;1.0;13.0;Genoa;354.88800000000015;477.0;1.5372899159663866;-1.375;0.9877207412312944;2.9938312470838087;1.9755761278421509;1.8008355365500817;0.5707977436299809;0;1;0;0;0;2022;3;N;0;0;0;0;0;0;0;0;1;Hellas-VeronaGenoa2022;0.0
844;1;1;1;45.0;24.7;3-4-3;4.0;19.1;78.8;8.0;15.0;84.47999999999998;8;10;4-5-1;Hellas-Verona;automne;6.0;0;1;0;12.0;1.0;11.0;Spezia;338.84;430.0;1.0339885954381751;-2.020833333333333;0.9877207412312944;2.9938312470838087;1.9755761278421509;1.8008355365500817;0.5707977436299809;0;1;0;0;0;2022;3;V;1;0;0;0;0;0;0;0;1;Hellas-VeronaSpezia2022;0.0
846;0;0;0;46.0;24.7;3-4-3;4.0;15.7;70.1;8.0;20.0;-383.97;13;10;4-5-1;Hellas-Verona;automne;9.0;1;4;0;16.0;1.0;11.0;Milan;269.885;385.0;1.290516206482593;-2.583333333333333;0.9877207412312944;2.9938312470838087;1.9755761278421509;1.8008355365500817;0.5707977436299809;0;1;0;0;0;2022;3;D;0;0;0;0;0;0;0;0;1;Hellas-VeronaMilan2022;1.0
848;1;1;1;49.0;24.7;3-4-3;7.0;15.0;79.0;11.0;12.0;-101.50000000000004;8;10;4-3-3;Hellas-Verona;automne;16.0;0;2;0;9.0;1.0;15.0;Lazio;413.96;524.0;2.1205732292917165;-1.3958333333333337;0.9877207412312944;2.9938312470838087;1.9755761278421509;1.8008355365500817;0.5707977436299809;0;1;0;0;0;2022;3;V;1;0;0;0;0;0;0;0;1;Hellas-VeronaLazio2022;3.0
850;0;1;0;66.0;24.7;3-4-3;1.0;26.3;82.8;10.0;12.0;20.679999999999982;3;10;3-4-3;Hellas-Verona;automne;4.0;1;2;0;16.0;1.0;13.0;Udinese;486.036;587.0;0.7146608643457384;-1.9166666666666663;0.9877207412312944;2.9938312470838087;1.9755761278421509;1.8008355365500817;0.5707977436299809;0;1;0;0;0;2022;3;N;0;0;0;0;0;0;0;0;1;Hellas-VeronaUdinese2022;3.0
852;1;1;1;45.0;24.7;3-4-3;5.0;17.6;76.7;16.0;22.0;-479.52;3;10;4-4-2;Hellas-Verona;automne;12.0;0;4;0;15.0;0.0;8.0;Juventus;375.83;490.0;1.2728091236494596;-0.9791666666666669;0.9877207412312944;2.9938312470838087;1.9755761278421509;1.8008355365500817;0.5707977436299809;0;1;0;0;0;2022;3;V;1;0;0;0;0;0;0;0;1;Hellas-VeronaJuventus2022;1.0
854;0;1;0;41.0;24.7;3-4-3;3.0;17.0;76.6;6.0;19.0;-314.25;8;11;4-5-1;Hellas-Verona;automne;11.0;0;7;2;16.0;3.0;16.0;Napoli;294.144;384.0;1.7397208883553423;-4.6875;0.9877207412312944;2.9938312470838087;1.9755761278421509;1.8008355365500817;0.5707977436299809;0;1;0;0;0;2022;3;N;0;0;0;0;0;0;0;0;1;Hellas-VeronaNapoli2022;2.0
855;0;1;0;41.0;24.7;3-4-3;3.0;17.0;76.6;6.0;19.0;-314.25;8;11;4-5-1;Hellas-Verona;automne;11.0;0;7;2;16.0;3.0;16.0;Napoli;294.144;384.0;1.7397208883553423;-4.6875;0.9877207412312944;2.9938312470838087;1.9755761278421509;1.8008355365500817;0.5707977436299809;0;1;0;0;0;2022;3;N;0;0;0;0;0;0;0;0;1;Hellas-VeronaNapoli2022;1.0
856;1;1;1;57.0;24.7;3-4-3;5.0;17.7;75.0;7.0;7.0;36.47999999999999;15;11;4-4-2;Hellas-Verona;automne;22.0;0;1;0;9.0;0.0;13.0;Empoli;390.75;521.0;2.1847989195678275;-0.4166666666666666;0.9877207412312944;2.9938312470838087;1.9755761278421509;1.8008355365500817;0.5707977436299809;0;1;0;0;0;2022;3;V;1;0;0;0;0;0;0;0;1;Hellas-VeronaEmpoli2022;0.0
857;1;1;1;57.0;24.7;3-4-3;5.0;17.7;75.0;7.0;7.0;36.47999999999999;15;11;4-4-2;Hellas-Verona;automne;22.0;0;1;0;9.0;0.0;13.0;Empoli;390.75;521.0;2.1847989195678275;-0.4166666666666666;0.9877207412312944;2.9938312470838087;1.9755761278421509;1.8008355365500817;0.5707977436299809;0;1;0;0;0;2022;3;V;1;0;0;0;0;0;0;0;1;Hellas-VeronaEmpoli2022;3.0
858;0;0;0;58.0;24.7;3-4-3;3.0;16.8;80.4;8.0;16.0;34.42999999999998;5;11;4-4-2;Hellas-Verona;automne;14.0;0;1;0;15.0;0.0;13.0;Sampdoria;406.824;506.0;1.7955432172869146;-1.2708333333333337;0.9877207412312944;2.9938312470838087;1.9755761278421509;1.8008355365500817;0.5707977436299809;0;1;0;0;0;2022;3;D;0;0;0;0;0;0;0;0;1;Hellas-VeronaSampdoria2022;3.0
859;0;0;0;58.0;24.7;3-4-3;3.0;16.8;80.4;8.0;16.0;34.42999999999998;5;11;4-4-2;Hellas-Verona;automne;14.0;0;1;0;15.0;0.0;13.0;Sampdoria;406.824;506.0;1.7955432172869146;-1.2708333333333337;0.9877207412312944;2.9938312470838087;1.9755761278421509;1.8008355365500817;0.5707977436299809;0;1;0;0;0;2022;3;D;0;0;0;0;0;0;0;0;1;Hellas-VeronaSampdoria2022;0.0
860;0;1;1;69.0;24.7;3-4-3;6.0;18.0;80.2;5.0;15.0;28.449999999999992;3;11;3-5-2;Hellas-Verona;automne;15.0;0;3;0;12.0;1.0;12.0;Cagliari;514.884;642.0;1.731917767106843;-2.270833333333333;0.9877207412312944;2.9938312470838087;1.9755761278421509;1.8008355365500817;0.5707977436299809;0;1;0;0;0;2022;3;N;1;0;0;0;0;0;0;0;1;Hellas-VeronaCagliari2022;3.0
862;1;1;0;56.0;24.7;3-5-2;5.0;17.7;78.0;13.0;14.0;81.99999999999999;5;12;4-3-3;Hellas-Verona;reste;15.0;1;2;0;9.0;0.0;13.0;Venezia;368.16;472.0;1.7833133253301323;-0.35416666666666674;0.9877207412312944;2.9938312470838087;1.9755761278421509;1.8008355365500817;0.5707977436299809;0;1;0;0;0;2022;3;V;0;1;1;0;0;0;0;0;1;Hellas-VeronaVenezia2022;0.0
864;0;0;1;52.0;24.7;3-5-2;3.0;15.8;66.1;12.0;13.0;-235.77;7;12;3-4-3;Hellas-Verona;reste;19.0;0;2;0;14.0;0.0;10.0;Atalanta;329.17799999999994;498.0;1.7998949579831929;-0.6875;0.9877207412312944;2.9938312470838087;1.9755761278421509;1.8008355365500817;0.5707977436299809;0;1;0;0;0;2022;3;D;1;1;1;0;0;0;0;0;1;Hellas-VeronaAtalanta2022;2.0
866;0;0;0;34.0;24.7;3-4-3;2.0;19.4;63.8;7.0;7.0;-60.420000000000016;4;12;3-4-3;Hellas-Verona;reste;8.0;0;2;1;8.0;1.0;15.0;Torino;202.88400000000001;318.0;1.2136104441776714;-1.3541666666666663;0.9877207412312944;2.9938312470838087;1.9755761278421509;1.8008355365500817;0.5707977436299809;0;1;0;0;0;2022;3;D;0;1;0;0;0;0;0;0;1;Hellas-VeronaTorino2022;3.0
868;0;1;1;40.0;24.7;3-4-3;2.0;20.5;65.2;8.0;15.0;-162.82000000000005;3;12;4-3-3;Hellas-Verona;reste;7.0;0;2;0;11.0;0.0;5.0;Fiorentina;245.152;376.0;0.4867947178871551;-0.9583333333333334;0.9877207412312944;2.9938312470838087;1.9755761278421509;1.8008355365500817;0.5707977436299809;0;1;0;0;0;2022;3;N;1;1;0;0;0;0;0;0;1;Hellas-VeronaFiorentina2022;2.0
870;1;1;0;60.0;24.7;3-4-3;5.0;16.7;75.7;7.0;11.0;84.47999999999998;15;1;4-5-1;Hellas-Verona;reste;22.0;0;2;0;9.0;0.0;14.0;Spezia;392.883;519.0;2.3067226890756305;-0.6666666666666666;0.9877207412312944;2.9938312470838087;1.9755761278421509;1.8008355365500817;0.5707977436299809;0;1;0;0;0;2022;3;V;0;1;0;0;0;0;0;0;1;Hellas-VeronaSpezia2022;0.0
872;1;1;0;44.0;24.7;3-4-3;5.0;15.1;72.8;17.0;18.0;-88.02000000000002;7;1;4-5-1;Hellas-Verona;reste;20.0;1;4;0;13.0;0.0;6.0;Sassuolo;283.92;390.0;1.7285414165666269;-0.5208333333333333;0.9877207412312944;2.9938312470838087;1.9755761278421509;1.8008355365500817;0.5707977436299809;0;1;0;0;0;2022;3;V;0;1;0;0;0;0;0;0;1;Hellas-VeronaSassuolo2022;3.0
874;0;0;0;53.0;24.7;3-4-3;1.0;18.9;78.8;11.0;11.0;-479.52;16;2;4-3-3;Hellas-Verona;reste;13.0;0;1;0;11.0;0.0;11.0;Juventus;423.944;538.0;1.4816926770708283;-0.4583333333333334;0.9877207412312944;2.9938312470838087;1.9755761278421509;1.8008355365500817;0.5707977436299809;0;1;0;0;0;2022;3;D;0;1;0;0;0;0;0;0;1;Hellas-VeronaJuventus2022;1.0
