,victoire,y_pred,diff,dif_pred,dif_vic,dif_moy
297,0,0.040731093464363426,0.040731093464363426,-0.040731093464363426,0.040731093464363426,-0.39364303178484106
298,0,0.23399599290649198,0.23399599290649198,-0.23399599290649198,0.23399599290649198,-0.39364303178484106
299,0,0.014545985181193984,0.014545985181193984,-0.014545985181193984,0.014545985181193984,-0.39364303178484106
300,0,0.016899487658293785,0.016899487658293785,-0.016899487658293785,0.016899487658293785,-0.39364303178484106
301,0,0.2657735197757529,0.2657735197757529,-0.2657735197757529,0.2657735197757529,-0.39364303178484106
302,0,0.13824234471714306,0.13824234471714306,-0.13824234471714306,0.13824234471714306,-0.39364303178484106
303,0,0.07870154135885944,0.07870154135885944,-0.07870154135885944,0.07870154135885944,-0.39364303178484106
304,0,0.02150331656141995,0.02150331656141995,-0.02150331656141995,0.02150331656141995,-0.39364303178484106
305,0,0.5886658354643148,0.5886658354643148,-0.5886658354643148,0.5886658354643148,-0.39364303178484106
306,0,0.24238772886283635,0.24238772886283635,-0.24238772886283635,0.24238772886283635,-0.39364303178484106
307,0,0.10419629346768945,0.10419629346768945,-0.10419629346768945,0.10419629346768945,-0.39364303178484106
308,0,0.017770759914841738,0.017770759914841738,-0.017770759914841738,0.017770759914841738,-0.39364303178484106
309,1,0.22094463216354432,0.7790553678364557,0.7790553678364557,-0.7790553678364557,0.6063569682151589
310,0,0.008092801560066932,0.008092801560066932,-0.008092801560066932,0.008092801560066932,-0.39364303178484106
