;Player;Pos;Squad;Age;MP;Starts;Min;90s;Gls;Ast;CrdY;CrdR;-9999;key;Sh;SoT;SoT_pct;Cmp;Att;Cmp_pct;SCA;Tkl;TklW;Tkl_pct;Blocks;Sh_block;Pass;Int;Tkl+Int;Clr;Err;Drib_pct;Mis;Dis;Fls;Off;Crs;duels_aeriens_pct;Save_pct;CS_pct_goal;Stop_pct_goal;PLAYER;DM
588;Guglielmo Vicario;GK;Cagliari;23;4.0;4;360.0;4.0;0.0;0.0;0.0;0.0;77d6fd4d;Guglielmo VicarioGKCagliari;0;0;;73.0;106.0;68.9;0.0;0.0;0;;0.0;0.0;0.0;0;0.0;1.0;0.0;;0.0;0.0;0;0;0;;71.4;25.0;1.4;;
589;Arturo Vidal;MF;Internazionale;33;23.0;14;1138.0;12.6;1.0;1.0;3.0;0.0;67cdbc0e;Arturo VidalMFInter;21;3;14.3;645.0;753.0;85.7;30.0;27.0;14;29.3;23.0;3.0;20.0;29;56.0;11.0;0.0;60.0;15.0;6.0;28;0;8;48.7;;;;;
590;Ronaldo Vieira;DM;Hellas-Verona;22;4.0;2;226.0;2.5;0.0;0.0;1.0;0.0;75e60d75;Ronaldo VieiraMFHellas Verona;2;0;0.0;;;;;;3;;;;;0;;;;;;;6;0;0;;;;;Ronaldo Vieira;1.0
591;Luca Vignali;DF;Spezia;24;21.0;19;1590.0;17.7;0.0;0.0;4.0;1.0;c1e8e74e;Luca VignaliDFSpezia;4;1;25.0;922.0;1167.0;79.0;22.0;19.0;9;28.0;13.0;5.0;8.0;22;41.0;25.0;0.0;40.0;29.0;4.0;17;1;34;66.7;;;;;
592;Emanuel Vignato;MF;Bologna;19;31.0;11;1203.0;13.4;1.0;4.0;4.0;0.0;ec5dae45;Emanuel VignatoFWMFBologna;23;8;34.8;526.0;713.0;73.8;50.0;18.0;9;20.0;6.0;1.0;5.0;10;28.0;7.0;0.0;60.5;17.0;11.0;13;2;61;16.7;;;;;
593;Gonzalo Villar;DM;Roma;22;33.0;21;1859.0;20.7;0.0;1.0;7.0;0.0;bdc74a8f;Gonzalo VillarMFRoma;10;1;10.0;1173.0;1307.0;89.7;36.0;44.0;18;29.5;25.0;3.0;22.0;22;66.0;14.0;1.0;81.3;26.0;15.0;51;0;7;57.8;;;;Gonzalo Villar;1.0
594;Nicolas Viola;MF;Benevento;30;17.0;12;1036.0;11.5;5.0;2.0;1.0;0.0;45392b06;Nicolas ViolaMFBenevento;14;4;28.6;333.0;500.0;66.6;33.0;16.0;9;21.4;10.0;3.0;7.0;9;25.0;7.0;0.0;75.0;18.0;7.0;14;0;47;35.3;;;;;
595;Dušan Vlahović;FW;Fiorentina;20;37.0;34;2923.0;32.5;21.0;3.0;1.0;0.0;79443529;Dušan VlahovićFWFiorentina;80;33;41.3;394.0;616.0;64.0;52.0;13.0;4;31.3;16.0;2.0;14.0;4;17.0;15.0;0.0;50.0;106.0;89.0;53;26;21;44.2;;;;;
596;Mërgim Vojvoda;DM;Torino;25;24.0;17;1359.0;15.1;2.0;2.0;4.0;0.0;be2706c0;Mërgim VojvodaDFFWTorino;6;3;50.0;589.0;768.0;76.7;17.0;24.0;14;54.5;19.0;4.0;15.0;18;42.0;35.0;1.0;66.7;15.0;12.0;11;0;64;60.0;;;;Mërgim Vojvoda;1.0
597;Stefan de Vrij;DF;Internazionale;28;32.0;30;2734.0;30.4;1.0;0.0;2.0;0.0;d0d8dd44;Stefan de VrijDFInter;12;4;33.3;1842.0;1967.0;93.6;12.0;28.0;16;62.5;24.0;18.0;6.0;41;69.0;95.0;0.0;83.3;6.0;2.0;19;0;2;61.5;;;;;
598;Giacomo Vrioni;FW;Juventus;21;1.0;0;1.0;0.0;0.0;0.0;0.0;0.0;bf4d31d3;Giacomo VrioniFWJuventus;0;0;;2.0;2.0;100.0;1.0;0.0;0;;0.0;0.0;0.0;0;0.0;0.0;0.0;;1.0;0.0;0;0;0;;;;;;
599;Miloš Vulić;MF;Crotone;23;25.0;13;1305.0;14.5;1.0;1.0;2.0;0.0;5944af8f;Miloš VulićMFCrotone;17;4;23.5;442.0;577.0;76.6;38.0;15.0;8;38.1;10.0;1.0;9.0;8;23.0;8.0;0.0;48.1;29.0;16.0;12;1;27;53.6;;;;;
600;Walace;MF;Udinese;25;30.0;23;2055.0;22.8;0.0;0.0;4.0;0.0;26db8853;WalaceMFUdinese;17;4;23.5;1027.0;1165.0;88.2;27.0;50.0;23;35.0;36.0;3.0;33.0;34;84.0;23.0;0.0;72.7;40.0;16.0;31;1;2;48.1;;;;;
601;Sebastian Walukiewicz;DF;Cagliari;20;19.0;18;1618.0;18.0;0.0;1.0;1.0;0.0;217875a4;Sebastian WalukiewiczDFCagliari;3;1;33.3;702.0;823.0;85.3;4.0;27.0;19;40.0;22.0;14.0;8.0;36;63.0;60.0;0.0;70.0;10.0;5.0;17;0;2;45.7;;;;;
602;Maya Yoshida;DF;Sampdoria;31;32.0;25;2274.0;25.3;1.0;2.0;5.0;0.0;caffaf5a;Maya YoshidaDFSampdoria;11;1;9.1;1035.0;1219.0;84.9;13.0;17.0;4;53.8;45.0;34.0;11.0;57;74.0;93.0;1.0;83.3;12.0;0.0;16;0;0;64.8;;;;;
603;Ashley Young;DF;Internazionale;35;26.0;16;1425.0;15.8;1.0;4.0;4.0;0.0;be927d03;Ashley YoungDFInter;15;5;33.3;542.0;679.0;79.8;44.0;15.0;7;23.1;13.0;0.0;13.0;6;21.0;31.0;0.0;38.5;11.0;3.0;13;3;44;23.1;;;;;
604;Mattia Zaccagni;MF;Hellas-Verona;25;36.0;33;2609.0;29.0;5.0;5.0;6.0;0.0;d85c238b;Mattia ZaccagniMFHellas Verona;30;12;40.0;648.0;943.0;68.7;88.0;27.0;13;32.0;28.0;4.0;24.0;27;54.0;13.0;1.0;58.8;74.0;64.0;36;11;83;45.2;;;;;
605;Vasilios Zagaritis;DF;Parma;19;2.0;0;65.0;0.7;0.0;0.0;0.0;0.0;b4a3d61a;Vasilios ZagaritisDFParma;0;0;;41.0;50.0;82.0;1.0;0.0;0;;1.0;0.0;1.0;0;0.0;0.0;0.0;66.7;2.0;0.0;0;1;7;;;;;;
606;Miha Zajc;DM;Genoa;26;31.0;22;1863.0;20.7;1.0;3.0;4.0;0.0;83e4643e;Miha ZajcMFGenoa;19;4;21.1;851.0;1071.0;79.5;49.0;22.0;14;33.3;30.0;4.0;26.0;27;49.0;19.0;0.0;58.7;49.0;20.0;27;3;77;40.9;;;;Miha Zajc;1.0
607;Nicola Zalewski;DM;Roma;18;1.0;0;11.0;0.1;0.0;1.0;0.0;0.0;45191c29;Nicola ZalewskiMFRoma;0;0;;6.0;7.0;85.7;2.0;1.0;1;100.0;0.0;0.0;0.0;0;1.0;0.0;0.0;;0.0;0.0;0;0;0;;;;;Nicola Zalewski;1.0
608;Niccolò Zanellato;DM;Crotone;22;27.0;18;1637.0;18.2;1.0;1.0;3.0;0.0;741e058f;Niccolò ZanellatoMFCrotone;5;1;20.0;607.0;764.0;79.5;24.0;24.0;14;36.1;19.0;5.0;14.0;16;40.0;12.0;2.0;75.0;17.0;11.0;30;0;9;47.5;;;;Niccolò Zanellato;1.0
609;Cristián Zapata;DF;Genoa;33;12.0;12;968.0;10.8;0.0;0.0;2.0;0.0;b1deecf8;Cristián ZapataDFGenoa;3;2;66.7;429.0;494.0;86.8;4.0;18.0;12;71.4;15.0;11.0;4.0;15;33.0;56.0;0.0;50.0;5.0;2.0;6;0;0;67.5;;;;;
610;Duván Zapata;FW;Atalanta;29;37.0;29;2379.0;26.4;15.0;9.0;0.0;0.0;d3de9af0;Duván ZapataFWAtalanta;98;38;38.8;614.0;817.0;75.2;105.0;12.0;5;30.8;19.0;5.0;14.0;6;18.0;19.0;0.0;40.0;114.0;65.0;29;21;48;48.0;;;;;
611;Gabriele Zappa;DF;Cagliari;20;34.0;27;2395.0;26.6;0.0;4.0;3.0;0.0;ca3db240;Gabriele ZappaDFCagliari;11;0;0.0;1003.0;1313.0;76.4;64.0;34.0;17;44.9;36.0;4.0;32.0;24;58.0;50.0;0.0;50.0;22.0;14.0;25;1;69;29.4;;;;;
612;Davide Zappacosta;DM;Genoa;28;25.0;23;2045.0;22.7;4.0;2.0;3.0;0.0;7fe90ccd;Davide ZappacostaDFGenoa;41;13;31.7;859.0;1090.0;78.8;50.0;33.0;16;50.0;17.0;1.0;16.0;18;51.0;41.0;0.0;41.6;42.0;22.0;23;8;83;56.0;;;;Davide Zappacosta;1.0
613;Simone Zaza;FW;Torino;29;29.0;15;1491.0;16.6;6.0;0.0;4.0;0.0;9592289a;Simone ZazaFWTorino;57;16;28.1;231.0;325.0;71.1;38.0;15.0;9;30.0;14.0;0.0;14.0;3;18.0;5.0;1.0;38.9;55.0;21.0;36;14;5;41.1;;;;;
614;Marvin Zeegelaar;DF;Udinese;29;24.0;23;1740.0;19.3;1.0;0.0;6.0;0.0;8abd0c03;Marvin ZeegelaarDFUdinese;9;1;11.1;585.0;771.0;75.9;30.0;40.0;18;51.3;21.0;9.0;12.0;24;64.0;43.0;0.0;63.6;27.0;15.0;39;4;45;54.1;;;;;
615;Piotr Zieliński;MF;Napoli;26;36.0;32;2523.0;28.0;8.0;10.0;2.0;0.0;a5296e55;Piotr ZielińskiMFNapoli;60;25;41.7;1031.0;1247.0;82.7;117.0;18.0;10;35.0;23.0;4.0;19.0;18;36.0;12.0;0.0;61.1;50.0;31.0;12;7;65;33.3;;;;;
616;Joshua Zirkzee;MF;Parma;19;4.0;0;113.0;1.3;0.0;0.0;0.0;0.0;028e70b9;Joshua ZirkzeeFWMFParma;1;0;0.0;21.0;34.0;61.8;4.0;2.0;2;33.3;1.0;1.0;0.0;0;2.0;1.0;0.0;100.0;4.0;0.0;4;0;0;10.0;;;;;
617;Jeroen Zoet;GK;Spezia;29;7.0;7;603.0;6.7;0.0;0.0;1.0;0.0;cc1a0c57;Jeroen ZoetGKSpezia;0;0;;229.0;307.0;74.6;1.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;4.0;2.0;;1.0;0.0;2;0;0;100.0;69.0;0.0;8.3;;
618;Filip Đuričić;MF;Sassuolo;28;32.0;27;2079.0;23.1;5.0;4.0;5.0;0.0;eccbe56a;Filip ĐuričićMFFWSassuolo;54;13;24.1;701.0;901.0;77.8;108.0;32.0;23;40.0;20.0;2.0;18.0;9;41.0;12.0;0.0;62.1;53.0;47.0;52;5;12;27.1;;;;;
