;Date;Result;victoire;not_lose;Venue;home;Poss;age;Formation;SoT;Dist;Cmp;Int;Fls;diff_value;repos;Mois;opp_Formation;team;saison;Sh;PK;CrdY;CrdR;card;opp_Sh;coup_arret;opp_fls;Opponent;CMP;Att;FDD;FDA;Squad;DF;DM;FW;GK;MF;score_df_mean;score_mf_mean;score_fw_mean;score_dm_mean;score_gk_mean;n_form;n;top_GK;top_MF;top_DM;top_DF;top_FW;nb_def;nb_opp_def;nb_att;nb_opp_att;nb_mil;nb_opp_mil;diff_avant;diff_def;diff_mil;sup_def
348;2022-08-20;L;0;0;Away;0;46.0;25.7;3-5-2;0.0;7.7;83.3;7.0;7.0;-448.15;6;8;3-5-2;Spezia;reste;2.0;0;0;0;0.0;19.0;0.0;11.0;Internazionale;388.178;466.0;-1.0178030303030305;1.475673615132214;Spezia;1.0;0.0;0.0;0.0;1.0;1.842572004356672;1.4711757089284712;1.4257971436235557;0.0;0.410305008622204;156;134;0;1;0;1;0;3;3;2;2;5;5;-1;1;0;1
349;2022-08-27;D;0;1;Home;1;43.0;25.7;3-5-2;1.0;17.7;75.0;5.0;17.0;-85.10000000000002;7;8;4-3-3;Spezia;reste;6.0;1;2;1;1.0;21.0;0.0;10.0;Sassuolo;330.0;440.0;-1.9912878787878787;1.0488467477320982;Spezia;1.0;0.0;0.0;0.0;1.0;1.842572004356672;1.4711757089284712;1.4257971436235557;0.0;0.410305008622204;107;134;0;1;0;1;0;3;4;2;3;5;3;-2;0;2;0
350;2022-08-31;L;0;0;Away;0;50.0;25.7;3-5-2;0.0;28.8;79.2;6.0;10.0;-334.4;4;8;4-3-3;Spezia;reste;9.0;0;2;0;0.0;15.0;1.0;11.0;Juventus;395.208;499.0;-2.058712121212121;0.7883174097664543;Spezia;1.0;0.0;0.0;0.0;1.0;1.842572004356672;1.4711757089284712;1.4257971436235557;0.0;0.410305008622204;107;134;0;1;0;1;0;3;4;2;3;5;3;-2;0;2;0
351;2022-09-04;D;0;1;Home;1;45.0;25.7;3-5-2;5.0;18.5;74.5;10.0;12.0;-49.39999999999999;4;9;3-5-2;Spezia;automne;15.0;0;4;0;1.0;13.0;0.0;5.0;Bologna;303.96;408.0;-0.703409090909091;1.2311884771279675;Spezia;1.0;0.0;0.0;0.0;1.0;1.842572004356672;1.4711757089284712;1.4257971436235557;0.0;0.410305008622204;156;134;0;1;0;1;0;3;3;2;2;5;5;-1;1;0;1
352;2022-09-10;L;0;0;Away;0;37.0;25.7;3-5-2;1.0;17.6;74.8;5.0;14.0;-542.7;6;9;4-3-3;Spezia;automne;10.0;0;2;0;1.0;28.0;0.0;6.0;Napoli;246.84;330.0;-2.228787878787879;1.0348513800424628;Spezia;1.0;0.0;0.0;0.0;1.0;1.842572004356672;1.4711757089284712;1.4257971436235557;0.0;0.410305008622204;107;134;0;1;0;1;0;3;4;2;3;5;3;-2;0;2;0
353;2022-09-17;W;1;1;Home;1;52.0;25.7;3-5-2;3.0;14.0;71.7;6.0;17.0;14.849999999999996;7;9;4-5-1;Spezia;automne;6.0;0;4;0;5.0;11.0;1.0;14.0;Sampdoria;311.895;435.0;-2.275378787878788;1.464048446245899;Spezia;1.0;0.0;0.0;0.0;1.0;1.842572004356672;1.4711757089284712;1.4257971436235557;0.0;0.410305008622204;65;134;0;1;0;1;0;3;4;2;1;5;5;-2;2;0;1
354;2022-10-02;L;0;0;Away;0;39.0;25.7;3-5-2;1.0;18.4;77.6;5.0;14.0;-188.6;15;10;4-3-3;Spezia;automne;14.0;0;2;0;0.0;12.0;0.0;3.0;Lazio;311.952;402.0;-1.2287878787878788;1.078026442771666;Spezia;1.0;0.0;0.0;0.0;1.0;1.842572004356672;1.4711757089284712;1.4257971436235557;0.0;0.410305008622204;107;134;0;1;0;1;0;3;4;2;3;5;3;-2;0;2;0
355;2022-10-09;L;0;0;Away;0;53.0;25.7;3-5-2;1.0;16.3;78.9;13.0;20.0;-28.40000000000001;7;10;3-4-3;Spezia;automne;10.0;0;2;0;3.0;7.0;0.0;10.0;Monza;388.977;493.0;-0.5890151515151514;1.4174570546226597;Spezia;1.0;0.0;0.0;0.0;1.0;1.842572004356672;1.4711757089284712;1.4257971436235557;0.0;0.410305008622204;93;134;0;1;0;1;0;3;3;2;3;5;4;-1;0;1;0
356;2022-10-16;D;0;1;Home;1;54.0;25.7;4-3-3;6.0;19.6;68.9;15.0;12.0;21.399999999999988;7;10;4-5-1;Spezia;automne;15.0;0;2;0;0.0;24.0;1.0;11.0;Cremonese;321.074;466.0;-1.9363636363636363;1.5072587338351666;Spezia;1.0;0.0;0.0;0.0;1.0;1.842572004356672;1.4711757089284712;1.4257971436235557;0.0;0.410305008622204;65;94;0;1;0;1;0;4;4;3;1;3;5;-1;3;-2;1
357;2022-10-22;L;0;0;Away;0;56.0;25.7;3-5-2;2.0;19.0;77.5;7.0;8.0;-13.38000000000001;3;10;3-5-2;Spezia;automne;14.0;0;4;0;2.0;17.0;0.0;9.0;Salernitana;354.95;458.0;-0.9594696969696969;1.4462410731519013;Spezia;1.0;0.0;0.0;0.0;1.0;1.842572004356672;1.4711757089284712;1.4257971436235557;0.0;0.410305008622204;156;134;0;1;0;1;0;3;3;2;2;5;5;-1;1;0;1
358;2022-10-30;L;0;0;Home;1;50.0;25.7;3-5-2;6.0;15.7;68.0;3.0;19.0;-150.0;8;10;4-3-3;Spezia;automne;10.0;0;5;1;3.0;27.0;0.0;14.0;Fiorentina;246.84;363.0;-2.681439393939394;1.582575757575758;Spezia;1.0;0.0;0.0;0.0;1.0;1.842572004356672;1.4711757089284712;1.4257971436235557;0.0;0.410305008622204;107;134;0;1;0;1;0;3;4;2;3;5;3;-2;0;2;0
359;2022-11-05;L;0;0;Away;0;42.0;25.7;3-5-2;5.0;16.9;65.2;10.0;13.0;-460.95;6;11;4-5-1;Spezia;automne;13.0;0;4;0;7.0;23.0;1.0;12.0;Milan;221.028;339.0;-2.3950757575757575;1.541656533487744;Spezia;1.0;0.0;0.0;0.0;1.0;1.842572004356672;1.4711757089284712;1.4257971436235557;0.0;0.410305008622204;65;134;0;1;0;1;0;3;4;2;1;5;5;-2;2;0;1
360;2022-11-08;D;0;1;Home;1;49.0;25.7;3-5-2;6.0;13.9;72.9;5.0;12.0;-56.75000000000002;3;11;3-5-2;Spezia;automne;21.0;0;3;0;3.0;10.0;0.0;12.0;Udinese;341.90100000000007;469.0;-0.9704545454545455;2.2878561088592937;Spezia;1.0;0.0;0.0;0.0;1.0;1.842572004356672;1.4711757089284712;1.4257971436235557;0.0;0.410305008622204;156;134;0;1;0;1;0;3;3;2;2;5;5;-1;1;0;1
361;2022-11-13;W;1;1;Away;0;55.0;25.7;3-5-2;9.0;20.8;65.5;6.0;21.0;1.4500000000000028;5;11;3-4-3;Spezia;automne;16.0;0;4;0;2.0;18.0;1.0;13.0;Hellas-Verona;292.13;446.0;-2.9795454545454545;1.6007334491410925;Spezia;1.0;0.0;0.0;0.0;1.0;1.842572004356672;1.4711757089284712;1.4257971436235557;0.0;0.410305008622204;93;134;0;1;0;1;0;3;3;2;3;5;4;-1;0;1;0
362;2023-01-04;D;0;1;Home;1;36.0;25.7;3-5-2;3.0;15.5;65.6;12.0;11.0;-243.2;52;1;3-5-2;Spezia;reste;7.0;0;3;0;3.0;19.0;0.0;11.0;Atalanta;232.88;355.0;-0.8299242424242426;1.176175931287396;Spezia;1.0;0.0;0.0;0.0;1.0;1.842572004356672;1.4711757089284712;1.4257971436235557;0.0;0.410305008622204;156;134;0;1;0;1;0;3;3;2;2;5;5;-1;1;0;1
363;2023-01-08;D;0;1;Home;1;57.0;25.7;3-5-2;2.0;14.6;69.9;8.0;14.0;-7.829999999999997;4;1;4-3-3;Spezia;reste;10.0;0;0;0;1.0;15.0;0.0;15.0;Lecce;348.8010000000001;499.0;-1.143560606060606;1.72832368268674;Spezia;1.0;0.0;0.0;0.0;1.0;1.842572004356672;1.4711757089284712;1.4257971436235557;0.0;0.410305008622204;107;134;0;1;0;1;0;3;4;2;3;5;3;-2;0;2;0
364;2023-01-15;W;1;1;Away;0;33.0;25.7;3-5-2;4.0;18.3;66.3;8.0;12.0;-83.23;7;1;3-4-3;Spezia;reste;12.0;1;3;0;3.0;11.0;0.0;13.0;Torino;212.16;320.0;-0.7602272727272728;1.4878189538699094;Spezia;1.0;0.0;0.0;0.0;1.0;1.842572004356672;1.4711757089284712;1.4257971436235557;0.0;0.410305008622204;93;134;0;1;0;1;0;3;3;2;3;5;4;-1;0;1;0
365;2023-01-22;L;0;0;Home;1;52.0;25.7;3-4-3;0.0;26.7;79.5;7.0;17.0;-230.85;3;1;3-4-3;Spezia;reste;8.0;0;3;0;1.0;13.0;1.0;11.0;Roma;437.25;550.0;-2.309469696969697;0.8364601428295699;Spezia;1.0;0.0;0.0;0.0;1.0;1.842572004356672;1.4711757089284712;1.4257971436235557;0.0;0.410305008622204;93;84;0;1;0;1;0;3;3;3;3;4;4;0;0;0;0
366;2023-01-27;L;0;0;Away;0;43.0;25.7;3-5-2;4.0;20.8;72.3;7.0;16.0;-49.39999999999999;5;1;4-5-1;Spezia;reste;6.0;0;2;0;2.0;18.0;0.0;8.0;Bologna;323.181;447.0;-1.5553030303030302;0.7248243582320015;Spezia;1.0;0.0;0.0;0.0;1.0;1.842572004356672;1.4711757089284712;1.4257971436235557;0.0;0.410305008622204;65;134;0;1;0;1;0;3;4;2;1;5;5;-2;2;0;1
367;2023-02-05;L;0;0;Home;1;31.0;25.7;3-5-2;3.0;21.4;69.9;12.0;19.0;-542.7;9;2;4-3-3;Spezia;reste;9.0;0;3;0;2.0;11.0;2.0;18.0;Napoli;211.09800000000004;302.0;-2.863257575757576;1.519326867400116;Spezia;1.0;0.0;0.0;0.0;1.0;1.842572004356672;1.4711757089284712;1.4257971436235557;0.0;0.410305008622204;107;134;0;1;0;1;0;3;4;2;3;5;3;-2;0;2;0
368;2023-02-19;L;0;0;Home;1;59.0;25.7;4-5-1;7.0;18.0;84.0;20.0;8.0;-334.4;8;2;3-5-2;Spezia;reste;18.0;0;2;0;2.0;15.0;0.0;9.0;Juventus;488.88;582.0;0.3473484848484849;1.8259843659525188;Spezia;1.0;0.0;0.0;0.0;1.0;1.842572004356672;1.4711757089284712;1.4257971436235557;0.0;0.410305008622204;156;67;0;1;0;1;0;4;3;1;2;5;5;-2;2;0;1
369;2023-02-26;D;0;1;Away;0;51.0;25.7;4-5-1;2.0;18.5;79.3;8.0;16.0;-56.75000000000002;7;2;3-5-2;Spezia;reste;9.0;0;2;0;2.0;15.0;1.0;11.0;Udinese;371.917;469.0;-2.276893939393939;1.3143702953097856;Spezia;1.0;0.0;0.0;0.0;1.0;1.842572004356672;1.4711757089284712;1.4257971436235557;0.0;0.410305008622204;156;67;0;1;0;1;0;4;3;1;2;5;5;-2;2;0;1
370;2023-03-05;D;0;1;Home;1;69.0;25.7;4-3-3;4.0;18.4;81.0;3.0;6.0;1.4500000000000028;7;3;3-5-2;Spezia;reste;20.0;0;2;1;1.0;11.0;0.0;7.0;Hellas-Verona;438.21;541.0;-0.8147727272727272;1.760905230650454;Spezia;1.0;0.0;0.0;0.0;1.0;1.842572004356672;1.4711757089284712;1.4257971436235557;0.0;0.410305008622204;156;94;0;1;0;1;0;4;3;3;2;3;5;0;2;-2;1
371;2023-03-10;W;1;1;Home;1;31.0;25.7;3-5-2;1.0;20.5;70.5;9.0;11.0;-448.15;5;3;3-5-2;Spezia;reste;3.0;1;3;0;0.0;26.0;1.0;9.0;Internazionale;205.86;292.0;-2.540151515151515;0.5974594672843081;Spezia;1.0;0.0;0.0;0.0;1.0;1.842572004356672;1.4711757089284712;1.4257971436235557;0.0;0.410305008622204;156;134;0;1;0;1;0;3;3;2;2;5;5;-1;1;0;1
372;2023-03-17;L;0;0;Away;0;55.0;25.7;4-5-1;1.0;18.7;81.2;6.0;13.0;-85.10000000000002;7;3;4-3-3;Spezia;reste;11.0;0;2;0;0.0;14.0;1.0;10.0;Sassuolo;440.104;542.0;-2.1962121212121213;1.3855428488708743;Spezia;1.0;0.0;0.0;0.0;1.0;1.842572004356672;1.4711757089284712;1.4257971436235557;0.0;0.410305008622204;107;67;0;1;0;1;0;4;4;1;3;5;3;-3;1;2;1
373;2022-08-13;W;1;1;Away;0;46.0;24.6;3-4-3;6.0;13.2;78.4;5.0;17.0;54.83;7;8;3-5-2;Torino;reste;13.0;0;2;0;1.0;15.0;1.0;6.0;Monza;326.144;416.0;-2.6162878787878787;1.4901915653348778;Torino;2.0;1.0;0.0;0.0;1.0;2.717113465834505;2.7382820276110325;2.800579906181904;1.6567678761543807;-0.3018679728160456;156;84;0;1;1;1;0;3;3;3;2;4;5;0;1;-1;1
374;2022-08-20;D;0;1;Home;1;54.0;24.6;3-4-3;1.0;17.6;81.8;8.0;11.0;-105.36999999999998;7;8;4-3-3;Torino;reste;10.0;0;0;0;5.0;7.0;0.0;12.0;Lazio;431.086;527.0;-0.4435606060606061;1.5196998648909477;Torino;2.0;1.0;0.0;0.0;1.0;2.717113465834505;2.7382820276110325;2.800579906181904;1.6567678761543807;-0.3018679728160456;107;84;0;1;1;1;0;3;4;3;3;4;3;-1;0;1;0
375;2022-08-27;W;1;1;Away;0;47.0;24.6;3-4-3;5.0;15.2;67.4;13.0;21.0;104.63;7;8;3-5-2;Torino;reste;14.0;0;3;0;0.0;16.0;1.0;9.0;Cremonese;260.164;386.0;-2.218181818181818;1.5174474039760666;Torino;2.0;1.0;0.0;0.0;1.0;2.717113465834505;2.7382820276110325;2.800579906181904;1.6567678761543807;-0.3018679728160456;156;84;0;1;1;1;0;3;3;3;2;4;5;0;1;-1;1
376;2022-09-01;L;0;0;Away;0;59.0;24.6;3-4-3;2.0;18.3;78.9;11.0;13.0;-159.97;5;9;3-4-3;Torino;automne;8.0;0;3;0;1.0;10.0;2.0;14.0;Atalanta;444.20700000000005;563.0;-2.4916666666666667;1.4572128932638486;Torino;2.0;1.0;0.0;0.0;1.0;2.717113465834505;2.7382820276110325;2.800579906181904;1.6567678761543807;-0.3018679728160456;93;84;0;1;1;1;0;3;3;3;3;4;4;0;0;0;0
377;2022-09-05;W;1;1;Home;1;59.0;24.6;3-5-2;4.0;17.0;80.9;13.0;16.0;75.4;4;9;4-5-1;Torino;automne;13.0;0;2;0;1.0;9.0;1.0;8.0;Lecce;423.10699999999997;523.0;-1.4473484848484846;1.4601973557228332;Torino;2.0;1.0;0.0;0.0;1.0;2.717113465834505;2.7382820276110325;2.800579906181904;1.6567678761543807;-0.3018679728160456;65;134;0;1;1;1;0;3;4;2;1;5;5;-2;2;0;1
378;2022-09-10;L;0;0;Away;0;43.0;24.6;3-4-3;7.0;18.5;75.0;12.0;17.0;-364.92000000000013;5;9;3-5-2;Torino;automne;9.0;0;2;0;1.0;16.0;1.0;8.0;Internazionale;309.0;412.0;-2.0424242424242425;1.0622490831885736;Torino;2.0;1.0;0.0;0.0;1.0;2.717113465834505;2.7382820276110325;2.800579906181904;1.6567678761543807;-0.3018679728160456;156;84;0;1;1;1;0;3;3;3;2;4;5;0;1;-1;1
379;2022-09-17;L;0;0;Home;1;57.0;24.6;3-5-2;3.0;19.0;84.1;10.0;13.0;-1.8700000000000043;7;9;4-3-3;Torino;automne;12.0;0;4;0;1.0;10.0;1.0;7.0;Sassuolo;469.278;558.0;-1.5825757575757575;1.267907739818568;Torino;2.0;1.0;0.0;0.0;1.0;2.717113465834505;2.7382820276110325;2.800579906181904;1.6567678761543807;-0.3018679728160456;107;134;0;1;1;1;0;3;4;2;3;5;3;-2;0;2;0
380;2022-10-01;L;0;0;Away;0;51.0;24.6;3-4-3;3.0;16.2;79.7;4.0;17.0;-459.47;14;10;4-3-3;Torino;automne;16.0;0;2;0;0.0;15.0;0.0;4.0;Napoli;400.891;503.0;-1.7071969696969695;1.4072495657209032;Torino;2.0;1.0;0.0;0.0;1.0;2.717113465834505;2.7382820276110325;2.800579906181904;1.6567678761543807;-0.3018679728160456;107;84;0;1;1;1;0;3;4;3;3;4;3;-1;0;1;0
381;2022-10-15;L;0;0;Home;1;53.0;24.6;3-4-3;2.0;23.9;82.0;8.0;11.0;-251.17;6;10;3-5-2;Torino;automne;15.0;0;2;0;0.0;14.0;0.0;8.0;Juventus;424.76;518.0;-0.8810606060606061;1.2469383323682688;Torino;2.0;1.0;0.0;0.0;1.0;2.717113465834505;2.7382820276110325;2.800579906181904;1.6567678761543807;-0.3018679728160456;156;84;0;1;1;1;0;3;3;3;2;4;5;0;1;-1;1
382;2022-10-23;W;1;1;Away;0;44.0;24.6;3-4-3;6.0;15.9;75.7;9.0;16.0;26.47999999999999;5;10;3-5-2;Torino;automne;13.0;0;4;0;2.0;15.0;0.0;12.0;Udinese;286.14599999999996;378.0;-1.185984848484848;1.71988467477321;Torino;2.0;1.0;0.0;0.0;1.0;2.717113465834505;2.7382820276110325;2.800579906181904;1.6567678761543807;-0.3018679728160456;156;84;0;1;1;1;0;3;3;3;2;4;5;0;1;-1;1
383;2022-10-30;W;1;1;Home;1;44.0;24.6;3-4-3;4.0;14.0;71.9;6.0;11.0;-377.72;7;10;4-5-1;Torino;automne;7.0;0;5;0;2.0;12.0;1.0;16.0;Milan;260.997;363.0;-1.937878787878788;1.6623060220034747;Torino;2.0;1.0;0.0;0.0;1.0;2.717113465834505;2.7382820276110325;2.800579906181904;1.6567678761543807;-0.3018679728160456;65;84;0;1;1;1;0;3;4;3;1;4;5;-1;2;-1;1
384;2022-11-06;L;0;0;Away;0;44.0;24.6;3-4-3;1.0;22.9;72.6;11.0;17.0;33.83000000000001;7;11;3-4-3;Torino;automne;6.0;1;3;0;3.0;9.0;0.0;14.0;Bologna;312.906;431.0;-0.6958333333333333;1.0214543524416138;Torino;2.0;1.0;0.0;0.0;1.0;2.717113465834505;2.7382820276110325;2.800579906181904;1.6567678761543807;-0.3018679728160456;93;84;0;1;1;1;0;3;3;3;3;4;4;0;0;0;0
385;2022-11-09;W;1;1;Home;1;51.0;24.6;3-4-3;5.0;19.2;75.9;12.0;14.0;98.08;3;11;3-5-2;Torino;automne;8.0;0;1;0;3.0;11.0;0.0;21.0;Sampdoria;365.838;482.0;-0.5299242424242425;1.8416560509554138;Torino;2.0;1.0;0.0;0.0;1.0;2.717113465834505;2.7382820276110325;2.800579906181904;1.6567678761543807;-0.3018679728160456;156;84;0;1;1;1;0;3;3;3;2;4;5;0;1;-1;1
386;2022-11-13;D;0;1;Away;0;52.0;24.6;3-4-3;2.0;17.8;79.2;12.0;10.0;-147.61999999999995;4;11;3-4-3;Torino;automne;10.0;0;2;0;3.0;12.0;0.0;13.0;Roma;418.968;529.0;-0.3257575757575757;1.544660297239915;Torino;2.0;1.0;0.0;0.0;1.0;2.717113465834505;2.7382820276110325;2.800579906181904;1.6567678761543807;-0.3018679728160456;93;84;0;1;1;1;0;3;3;3;3;4;4;0;0;0;0
387;2023-01-04;D;0;1;Home;1;67.0;24.6;3-4-3;3.0;19.0;77.7;4.0;7.0;84.68;52;1;3-4-3;Torino;reste;9.0;0;1;0;1.0;10.0;0.0;17.0;Hellas-Verona;494.949;637.0;-0.7280303030303031;1.669498648909477;Torino;2.0;1.0;0.0;0.0;1.0;2.717113465834505;2.7382820276110325;2.800579906181904;1.6567678761543807;-0.3018679728160456;93;84;0;1;1;1;0;3;3;3;3;4;4;0;0;0;0
388;2023-01-08;D;0;1;Away;0;62.0;24.6;3-4-3;8.0;15.0;78.9;3.0;15.0;69.85;4;1;3-5-2;Torino;reste;23.0;0;3;0;2.0;11.0;0.0;10.0;Salernitana;445.785;565.0;-1.4147727272727273;2.2961990928392204;Torino;2.0;1.0;0.0;0.0;1.0;2.717113465834505;2.7382820276110325;2.800579906181904;1.6567678761543807;-0.3018679728160456;156;84;0;1;1;1;0;3;3;3;2;4;5;0;1;-1;1
389;2023-01-15;L;0;0;Home;1;67.0;24.6;3-4-3;4.0;15.5;78.4;4.0;13.0;83.23;4;1;3-5-2;Torino;reste;11.0;0;3;0;3.0;12.0;2.0;12.0;Spezia;511.95200000000006;653.0;-3.253030303030303;1.6479941131055782;Torino;2.0;1.0;0.0;0.0;1.0;2.717113465834505;2.7382820276110325;2.800579906181904;1.6567678761543807;-0.3018679728160456;156;84;0;1;1;1;0;3;3;3;2;4;5;0;1;-1;1
390;2023-01-21;W;1;1;Away;0;38.0;24.6;3-4-3;3.0;18.4;72.7;11.0;23.0;-66.77000000000001;6;1;4-5-1;Torino;reste;9.0;0;2;0;2.0;19.0;0.0;9.0;Fiorentina;274.079;377.0;-1.7208333333333332;1.1061325033777267;Torino;2.0;1.0;0.0;0.0;1.0;2.717113465834505;2.7382820276110325;2.800579906181904;1.6567678761543807;-0.3018679728160456;65;84;0;1;1;1;0;3;4;3;1;4;5;-1;2;-1;1
391;2023-02-05;W;1;1;Home;1;56.0;24.6;3-4-3;4.0;15.4;83.4;6.0;13.0;26.47999999999999;4;2;3-5-2;Torino;reste;11.0;0;1;0;2.0;11.0;0.0;8.0;Udinese;417.0;500.0;-1.0087121212121213;1.4470290484462456;Torino;2.0;1.0;0.0;0.0;1.0;2.717113465834505;2.7382820276110325;2.800579906181904;1.6567678761543807;-0.3018679728160456;156;84;0;1;1;1;0;3;3;3;2;4;5;0;1;-1;1
392;2023-02-10;L;0;0;Away;0;54.0;24.6;3-4-3;2.0;18.6;80.3;7.0;20.0;-377.72;5;2;3-4-3;Torino;reste;12.0;0;4;0;1.0;9.0;0.0;10.0;Milan;416.757;519.0;-1.2594696969696968;1.4422292993630568;Torino;2.0;1.0;0.0;0.0;1.0;2.717113465834505;2.7382820276110325;2.800579906181904;1.6567678761543807;-0.3018679728160456;93;84;0;1;1;1;0;3;3;3;3;4;4;0;0;0;0
393;2023-02-20;D;0;1;Home;1;63.0;24.6;3-4-3;5.0;18.5;80.1;3.0;9.0;104.63;10;2;3-5-2;Torino;reste;14.0;1;3;0;1.0;11.0;0.0;12.0;Cremonese;471.78899999999993;589.0;-1.0147727272727274;1.7032339316734222;Torino;2.0;1.0;0.0;0.0;1.0;2.717113465834505;2.7382820276110325;2.800579906181904;1.6567678761543807;-0.3018679728160456;156;84;0;1;1;1;0;3;3;3;2;4;5;0;1;-1;1
394;2023-03-06;W;1;1;Home;1;44.0;24.6;3-4-3;4.0;15.2;79.2;7.0;9.0;33.83000000000001;6;3;4-5-1;Torino;reste;12.0;0;2;0;2.0;11.0;2.0;10.0;Bologna;361.152;456.0;-2.651136363636364;1.602144373673036;Torino;2.0;1.0;0.0;0.0;1.0;2.717113465834505;2.7382820276110325;2.800579906181904;1.6567678761543807;-0.3018679728160456;65;84;0;1;1;1;0;3;4;3;1;4;5;-1;2;-1;1
395;2023-03-12;W;1;1;Away;0;45.0;24.6;3-4-3;2.0;12.7;74.1;9.0;17.0;75.4;6;3;4-3-3;Torino;reste;4.0;0;3;0;3.0;12.0;0.0;16.0;Lecce;306.033;413.0;-1.065151515151515;1.5677147268867015;Torino;2.0;1.0;0.0;0.0;1.0;2.717113465834505;2.7382820276110325;2.800579906181904;1.6567678761543807;-0.3018679728160456;107;84;0;1;1;1;0;3;4;3;3;4;3;-1;0;1;0
396;2023-03-19;L;0;0;Home;1;48.0;24.6;3-4-3;2.0;14.4;80.0;7.0;14.0;-459.47;7;3;4-3-3;Torino;reste;12.0;0;1;0;1.0;11.0;1.0;14.0;Napoli;364.8;456.0;-1.9844696969696973;1.9192723412468637;Torino;2.0;1.0;0.0;0.0;1.0;2.717113465834505;2.7382820276110325;2.800579906181904;1.6567678761543807;-0.3018679728160456;107;84;0;1;1;1;0;3;4;3;3;4;3;-1;0;1;0
397;2022-08-13;L;0;0;Away;0;41.0;25.4;3-5-2;4.0;18.3;79.9;11.0;13.0;-404.2;8;8;4-5-1;Udinese;reste;9.0;0;4;0;1.0;13.0;3.0;16.0;Milan;302.82099999999997;379.0;-3.679166666666667;1.6651674387183941;Udinese;2.0;0.0;0.0;0.0;0.0;2.1339566682133357;1.1914505250224376;2.0460789701300106;0.0;1.087226125756682;65;134;0;0;0;1;0;3;4;2;1;5;5;-2;2;0;1
398;2022-08-20;D;0;1;Home;1;48.0;25.4;3-5-2;2.0;16.3;73.9;7.0;9.0;43.37000000000001;7;8;3-5-2;Udinese;reste;15.0;0;2;1;4.0;17.0;0.0;12.0;Salernitana;311.858;422.0;-1.0261363636363638;1.8026843273499324;Udinese;2.0;0.0;0.0;0.0;0.0;2.1339566682133357;1.1914505250224376;2.0460789701300106;0.0;1.087226125756682;156;134;0;0;0;1;0;3;3;2;2;5;5;-1;1;0;1
399;2022-08-26;W;1;1;Away;0;44.0;25.4;3-5-2;4.0;13.8;81.2;9.0;10.0;28.35000000000001;6;8;3-5-2;Udinese;reste;15.0;0;2;0;3.0;10.0;0.0;16.0;Monza;328.048;404.0;-0.4734848484848483;2.2852243775332948;Udinese;2.0;0.0;0.0;0.0;0.0;2.1339566682133357;1.1914505250224376;2.0460789701300106;0.0;1.087226125756682;156;134;0;0;0;1;0;3;3;2;2;5;5;-1;1;0;1
400;2022-08-31;W;1;1;Home;1;27.0;25.4;3-5-2;3.0;18.0;67.3;9.0;13.0;-93.25;5;8;4-3-3;Udinese;reste;8.0;0;1;0;2.0;12.0;0.0;10.0;Fiorentina;176.99899999999997;263.0;-0.7984848484848485;1.0652267901949428;Udinese;2.0;0.0;0.0;0.0;0.0;2.1339566682133357;1.1914505250224376;2.0460789701300106;0.0;1.087226125756682;107;134;0;0;0;1;0;3;4;2;3;5;3;-2;0;2;0
401;2022-09-04;W;1;1;Home;1;43.0;25.4;3-5-2;5.0;18.2;80.6;7.0;16.0;-174.09999999999997;4;9;3-4-3;Udinese;automne;11.0;0;3;0;2.0;12.0;0.0;13.0;Roma;332.87799999999993;413.0;-1.1803030303030302;1.6037478286045166;Udinese;2.0;0.0;0.0;0.0;0.0;2.1339566682133357;1.1914505250224376;2.0460789701300106;0.0;1.087226125756682;93;134;0;0;0;1;0;3;3;2;3;5;4;-1;0;1;0
402;2022-09-11;W;1;1;Away;0;67.0;25.4;3-5-2;4.0;18.8;86.9;11.0;16.0;-28.349999999999994;7;9;4-3-3;Udinese;automne;17.0;0;3;0;2.0;5.0;1.0;7.0;Sassuolo;516.186;594.0;-1.3791666666666664;1.62453821656051;Udinese;2.0;0.0;0.0;0.0;0.0;2.1339566682133357;1.1914505250224376;2.0460789701300106;0.0;1.087226125756682;107;134;0;0;0;1;0;3;4;2;3;5;3;-2;0;2;0
403;2022-09-18;W;1;1;Home;1;44.0;25.4;3-5-2;6.0;18.4;73.1;11.0;11.0;-391.4;7;9;3-5-2;Udinese;automne;20.0;0;3;0;4.0;16.0;2.0;13.0;Internazionale;274.12499999999994;375.0;-2.7333333333333334;2.065147654892878;Udinese;2.0;0.0;0.0;0.0;0.0;2.1339566682133357;1.1914505250224376;2.0460789701300106;0.0;1.087226125756682;156;134;0;0;0;1;0;3;3;2;2;5;5;-1;1;0;1
404;2022-10-03;W;1;1;Away;0;68.0;25.4;3-5-2;8.0;17.9;84.1;12.0;11.0;58.20000000000002;15;10;3-5-2;Udinese;automne;21.0;0;3;0;3.0;7.0;0.0;15.0;Hellas-Verona;492.826;586.0;-0.07992424242424256;2.4197920285659142;Udinese;2.0;0.0;0.0;0.0;0.0;2.1339566682133357;1.1914505250224376;2.0460789701300106;0.0;1.087226125756682;156;134;0;0;0;1;0;3;3;2;2;5;5;-1;1;0;1
