;Player;Pos;Squad;Age;MP;Starts;Min;90s;Gls;Ast;CrdY;CrdR;-9999;Sh;SoT;SoT_pct;Cmp;Att;Cmp_pct;SCA;Tkl;TklW;Tkl_pct;Blocks;Sh_block;Pass;Int;Tkl+Int;Clr;Err;Touches;Drib_pct;Mis;Dis;Fls;Off;Crs;duels_aeriens_pct;Save_pct;CS_pct_goal;Stop_pct_goal;PLAYER;DM
3430;Dušan Vlahović;FW;Juventus;21;15;12;1076;12.0;7;1;2;0;79443529;44;19;43.2;154.0;231.0;66.7;29.0;5.0;0;18.2;6.0;2.0;4.0;1;6.0;16.0;0.0;382.0;40.7;56.0;28.0;19;19;16;54.8;;;;;
3431;Dušan Vlahović;FW;Juventus;21;15;12;1076;12.0;7;1;2;0;79443529;44;19;43.2;154.0;231.0;66.7;29.0;5.0;0;18.2;6.0;2.0;4.0;1;6.0;16.0;0.0;382.0;40.7;56.0;28.0;8;12;8;47.5;;;;;
3432;Dušan Vlahović;FW;Juventus;21;15;12;1076;12.0;7;1;2;0;79443529;44;19;43.2;154.0;231.0;66.7;29.0;0.0;0;0.0;3.0;0.0;3.0;0;0.0;7.0;0.0;636.0;54.1;82.0;42.0;19;19;16;54.8;;;;;
3433;Dušan Vlahović;FW;Juventus;21;15;12;1076;12.0;7;1;2;0;79443529;44;19;43.2;154.0;231.0;66.7;29.0;0.0;0;0.0;3.0;0.0;3.0;0;0.0;7.0;0.0;636.0;54.1;82.0;42.0;8;12;8;47.5;;;;;
3434;Dušan Vlahović;FW;Juventus;21;15;12;1076;12.0;7;1;2;0;79443529;44;19;43.2;154.0;231.0;66.7;29.0;0.0;0;0.0;3.0;0.0;3.0;0;0.0;7.0;0.0;382.0;40.7;56.0;28.0;19;19;16;54.8;;;;;
3435;Dušan Vlahović;FW;Juventus;21;15;12;1076;12.0;7;1;2;0;79443529;44;19;43.2;154.0;231.0;66.7;29.0;0.0;0;0.0;3.0;0.0;3.0;0;0.0;7.0;0.0;382.0;40.7;56.0;28.0;8;12;8;47.5;;;;;
3436;Mërgim Vojvoda;DM;Torino;26;29;22;1976;22.0;0;3;3;0;be2706c0;18;6;33.3;904.0;1164.0;77.7;44.0;38.0;23;55.6;27.0;8.0;19.0;20;58.0;51.0;0.0;1359.0;69.2;21.0;12.0;21;1;71;44.4;;;;Mërgim Vojvoda;1.0
3437;Cristian Volpato;Milieu;Roma;17;3;0;38;0.4;1;0;0;0;72f87f25;1;1;100.0;20.0;26.0;76.9;4.0;1.0;1;100.0;0.0;0.0;0.0;0;1.0;0.0;0.0;30.0;50.0;2.0;1.0;1;0;2;0.0;;;;;
3438;Stefan de Vrij;DF;Internazionale;29;30;28;2410;26.8;0;0;3;0;d0d8dd44;20;3;15.0;1439.0;1571.0;91.6;13.0;38.0;29;70.6;17.0;8.0;9.0;32;70.0;52.0;0.0;1747.0;100.0;6.0;3.0;19;0;2;59.1;;;;;
3439;Walace;MF;Udinese;26;36;33;2970;33.0;1;0;6;1;26db8853;47;11;23.4;1373.0;1661.0;82.7;72.0;83.0;49;44.2;51.0;5.0;46.0;54;137.0;32.0;1.0;2043.0;61.5;49.0;35.0;47;1;9;46.5;;;;;
3440;Sebastian Walukiewicz;DF;Cagliari;21;7;4;302;3.4;0;0;1;0;217875a4;1;0;0.0;152.0;171.0;88.9;2.0;9.0;5;60.0;5.0;2.0;3.0;7;16.0;14.0;0.0;213.0;75.0;4.0;0.0;4;0;1;66.7;;;;;
3441;Magnus Warming;Milieu;Torino;21;4;0;58;0.6;0;0;0;0;55e098cd;0;0;;11.0;22.0;50.0;1.0;1.0;1;;2.0;0.0;2.0;0;1.0;0.0;0.0;30.0;0.0;1.0;2.0;1;1;5;33.3;;;;;
3442;Kelvin Yeboah;Milieu;Genoa;21;17;9;850;9.4;0;1;2;0;ea0893d6;16;4;25.0;113.0;178.0;63.5;34.0;14.0;7;47.4;22.0;1.0;21.0;1;15.0;7.0;0.0;351.0;36.1;44.0;13.0;28;7;10;41.9;;;;;
3443;Gerard Yepes;DM;Sampdoria;18;4;0;21;0.2;0;0;0;0;ee9040b4;0;0;;19.0;21.0;90.5;0.0;1.0;0;100.0;1.0;0.0;1.0;0;1.0;0.0;0.0;24.0;;0.0;0.0;0;0;0;0.0;;;;Gerard Yepes;1.0
3444;Maya Yoshida;DF;Sampdoria;32;26;19;1823;20.3;2;3;2;0;caffaf5a;9;4;44.4;814.0;966.0;84.3;16.0;17.0;10;53.3;27.0;20.0;7.0;28;45.0;72.0;1.0;1142.0;100.0;9.0;4.0;20;0;4;62.9;;;;;
3445;Mattia Zaccagni;MF;Hellas-Verona;26;2;2;180;2.0;2;0;0;0;d85c238b;3;2;66.7;56.0;70.0;80.0;14.0;3.0;1;50.0;1.0;0.0;1.0;4;7.0;0.0;0.0;97.0;63.6;2.0;8.0;1;0;10;66.7;;;;;
3446;Mattia Zaccagni;MF;Hellas-Verona;26;2;2;180;2.0;2;0;0;0;d85c238b;3;2;66.7;56.0;70.0;80.0;14.0;3.0;1;50.0;1.0;0.0;1.0;4;7.0;0.0;0.0;97.0;63.6;2.0;8.0;29;2;41;38.7;;;;;
3447;Mattia Zaccagni;MF;Hellas-Verona;26;2;2;180;2.0;2;0;0;0;d85c238b;3;2;66.7;56.0;70.0;80.0;14.0;3.0;1;50.0;1.0;0.0;1.0;4;7.0;0.0;0.0;964.0;51.7;41.0;12.0;1;0;10;66.7;;;;;
3448;Mattia Zaccagni;MF;Hellas-Verona;26;2;2;180;2.0;2;0;0;0;d85c238b;3;2;66.7;56.0;70.0;80.0;14.0;3.0;1;50.0;1.0;0.0;1.0;4;7.0;0.0;0.0;964.0;51.7;41.0;12.0;29;2;41;38.7;;;;;
3449;Mattia Zaccagni;MF;Hellas-Verona;26;2;2;180;2.0;2;0;0;0;d85c238b;3;2;66.7;56.0;70.0;80.0;14.0;33.0;16;57.9;17.0;2.0;15.0;20;53.0;5.0;0.0;97.0;63.6;2.0;8.0;1;0;10;66.7;;;;;
3450;Mattia Zaccagni;MF;Hellas-Verona;26;2;2;180;2.0;2;0;0;0;d85c238b;3;2;66.7;56.0;70.0;80.0;14.0;33.0;16;57.9;17.0;2.0;15.0;20;53.0;5.0;0.0;97.0;63.6;2.0;8.0;29;2;41;38.7;;;;;
3451;Mattia Zaccagni;MF;Hellas-Verona;26;2;2;180;2.0;2;0;0;0;d85c238b;3;2;66.7;56.0;70.0;80.0;14.0;33.0;16;57.9;17.0;2.0;15.0;20;53.0;5.0;0.0;964.0;51.7;41.0;12.0;1;0;10;66.7;;;;;
3452;Mattia Zaccagni;MF;Hellas-Verona;26;2;2;180;2.0;2;0;0;0;d85c238b;3;2;66.7;56.0;70.0;80.0;14.0;33.0;16;57.9;17.0;2.0;15.0;20;53.0;5.0;0.0;964.0;51.7;41.0;12.0;29;2;41;38.7;;;;;
3453;Mattia Zaccagni;MF;Hellas-Verona;26;2;2;180;2.0;2;0;0;0;d85c238b;3;2;66.7;56.0;70.0;80.0;62.0;3.0;1;50.0;1.0;0.0;1.0;4;7.0;0.0;0.0;97.0;63.6;2.0;8.0;1;0;10;66.7;;;;;
3454;Mattia Zaccagni;MF;Hellas-Verona;26;2;2;180;2.0;2;0;0;0;d85c238b;3;2;66.7;56.0;70.0;80.0;62.0;3.0;1;50.0;1.0;0.0;1.0;4;7.0;0.0;0.0;97.0;63.6;2.0;8.0;29;2;41;38.7;;;;;
3455;Mattia Zaccagni;MF;Hellas-Verona;26;2;2;180;2.0;2;0;0;0;d85c238b;3;2;66.7;56.0;70.0;80.0;62.0;3.0;1;50.0;1.0;0.0;1.0;4;7.0;0.0;0.0;964.0;51.7;41.0;12.0;1;0;10;66.7;;;;;
3456;Mattia Zaccagni;MF;Hellas-Verona;26;2;2;180;2.0;2;0;0;0;d85c238b;3;2;66.7;56.0;70.0;80.0;62.0;3.0;1;50.0;1.0;0.0;1.0;4;7.0;0.0;0.0;964.0;51.7;41.0;12.0;29;2;41;38.7;;;;;
3457;Mattia Zaccagni;MF;Hellas-Verona;26;2;2;180;2.0;2;0;0;0;d85c238b;3;2;66.7;56.0;70.0;80.0;62.0;33.0;16;57.9;17.0;2.0;15.0;20;53.0;5.0;0.0;97.0;63.6;2.0;8.0;1;0;10;66.7;;;;;
3458;Mattia Zaccagni;MF;Hellas-Verona;26;2;2;180;2.0;2;0;0;0;d85c238b;3;2;66.7;56.0;70.0;80.0;62.0;33.0;16;57.9;17.0;2.0;15.0;20;53.0;5.0;0.0;97.0;63.6;2.0;8.0;29;2;41;38.7;;;;;
3459;Mattia Zaccagni;MF;Hellas-Verona;26;2;2;180;2.0;2;0;0;0;d85c238b;3;2;66.7;56.0;70.0;80.0;62.0;33.0;16;57.9;17.0;2.0;15.0;20;53.0;5.0;0.0;964.0;51.7;41.0;12.0;1;0;10;66.7;;;;;
3460;Mattia Zaccagni;MF;Hellas-Verona;26;2;2;180;2.0;2;0;0;0;d85c238b;3;2;66.7;56.0;70.0;80.0;62.0;33.0;16;57.9;17.0;2.0;15.0;20;53.0;5.0;0.0;964.0;51.7;41.0;12.0;29;2;41;38.7;;;;;
3461;Mattia Zaccagni;MF;Hellas-Verona;26;2;2;180;2.0;2;0;0;0;d85c238b;3;2;66.7;592.0;740.0;80.0;14.0;3.0;1;50.0;1.0;0.0;1.0;4;7.0;0.0;0.0;97.0;63.6;2.0;8.0;1;0;10;66.7;;;;;
3462;Mattia Zaccagni;MF;Hellas-Verona;26;2;2;180;2.0;2;0;0;0;d85c238b;3;2;66.7;592.0;740.0;80.0;14.0;3.0;1;50.0;1.0;0.0;1.0;4;7.0;0.0;0.0;97.0;63.6;2.0;8.0;29;2;41;38.7;;;;;
3463;Mattia Zaccagni;MF;Hellas-Verona;26;2;2;180;2.0;2;0;0;0;d85c238b;3;2;66.7;592.0;740.0;80.0;14.0;3.0;1;50.0;1.0;0.0;1.0;4;7.0;0.0;0.0;964.0;51.7;41.0;12.0;1;0;10;66.7;;;;;
3464;Mattia Zaccagni;MF;Hellas-Verona;26;2;2;180;2.0;2;0;0;0;d85c238b;3;2;66.7;592.0;740.0;80.0;14.0;3.0;1;50.0;1.0;0.0;1.0;4;7.0;0.0;0.0;964.0;51.7;41.0;12.0;29;2;41;38.7;;;;;
3465;Mattia Zaccagni;MF;Hellas-Verona;26;2;2;180;2.0;2;0;0;0;d85c238b;3;2;66.7;592.0;740.0;80.0;14.0;33.0;16;57.9;17.0;2.0;15.0;20;53.0;5.0;0.0;97.0;63.6;2.0;8.0;1;0;10;66.7;;;;;
3466;Mattia Zaccagni;MF;Hellas-Verona;26;2;2;180;2.0;2;0;0;0;d85c238b;3;2;66.7;592.0;740.0;80.0;14.0;33.0;16;57.9;17.0;2.0;15.0;20;53.0;5.0;0.0;97.0;63.6;2.0;8.0;29;2;41;38.7;;;;;
3467;Mattia Zaccagni;MF;Hellas-Verona;26;2;2;180;2.0;2;0;0;0;d85c238b;3;2;66.7;592.0;740.0;80.0;14.0;33.0;16;57.9;17.0;2.0;15.0;20;53.0;5.0;0.0;964.0;51.7;41.0;12.0;1;0;10;66.7;;;;;
3468;Mattia Zaccagni;MF;Hellas-Verona;26;2;2;180;2.0;2;0;0;0;d85c238b;3;2;66.7;592.0;740.0;80.0;14.0;33.0;16;57.9;17.0;2.0;15.0;20;53.0;5.0;0.0;964.0;51.7;41.0;12.0;29;2;41;38.7;;;;;
3469;Mattia Zaccagni;MF;Hellas-Verona;26;2;2;180;2.0;2;0;0;0;d85c238b;3;2;66.7;592.0;740.0;80.0;62.0;3.0;1;50.0;1.0;0.0;1.0;4;7.0;0.0;0.0;97.0;63.6;2.0;8.0;1;0;10;66.7;;;;;
3470;Mattia Zaccagni;MF;Hellas-Verona;26;2;2;180;2.0;2;0;0;0;d85c238b;3;2;66.7;592.0;740.0;80.0;62.0;3.0;1;50.0;1.0;0.0;1.0;4;7.0;0.0;0.0;97.0;63.6;2.0;8.0;29;2;41;38.7;;;;;
3471;Mattia Zaccagni;MF;Hellas-Verona;26;2;2;180;2.0;2;0;0;0;d85c238b;3;2;66.7;592.0;740.0;80.0;62.0;3.0;1;50.0;1.0;0.0;1.0;4;7.0;0.0;0.0;964.0;51.7;41.0;12.0;1;0;10;66.7;;;;;
3472;Mattia Zaccagni;MF;Hellas-Verona;26;2;2;180;2.0;2;0;0;0;d85c238b;3;2;66.7;592.0;740.0;80.0;62.0;3.0;1;50.0;1.0;0.0;1.0;4;7.0;0.0;0.0;964.0;51.7;41.0;12.0;29;2;41;38.7;;;;;
3473;Mattia Zaccagni;MF;Hellas-Verona;26;2;2;180;2.0;2;0;0;0;d85c238b;3;2;66.7;592.0;740.0;80.0;62.0;33.0;16;57.9;17.0;2.0;15.0;20;53.0;5.0;0.0;97.0;63.6;2.0;8.0;1;0;10;66.7;;;;;
3474;Mattia Zaccagni;MF;Hellas-Verona;26;2;2;180;2.0;2;0;0;0;d85c238b;3;2;66.7;592.0;740.0;80.0;62.0;33.0;16;57.9;17.0;2.0;15.0;20;53.0;5.0;0.0;97.0;63.6;2.0;8.0;29;2;41;38.7;;;;;
3475;Mattia Zaccagni;MF;Hellas-Verona;26;2;2;180;2.0;2;0;0;0;d85c238b;3;2;66.7;592.0;740.0;80.0;62.0;33.0;16;57.9;17.0;2.0;15.0;20;53.0;5.0;0.0;964.0;51.7;41.0;12.0;1;0;10;66.7;;;;;
3476;Mattia Zaccagni;MF;Hellas-Verona;26;2;2;180;2.0;2;0;0;0;d85c238b;3;2;66.7;592.0;740.0;80.0;62.0;33.0;16;57.9;17.0;2.0;15.0;20;53.0;5.0;0.0;964.0;51.7;41.0;12.0;29;2;41;38.7;;;;;
3477;Mattia Zaccagni;MF;Hellas-Verona;26;2;2;180;2.0;2;0;0;0;d85c238b;33;10;30.3;56.0;70.0;80.0;14.0;3.0;1;50.0;1.0;0.0;1.0;4;7.0;0.0;0.0;97.0;63.6;2.0;8.0;1;0;10;66.7;;;;;
3478;Mattia Zaccagni;MF;Hellas-Verona;26;2;2;180;2.0;2;0;0;0;d85c238b;33;10;30.3;56.0;70.0;80.0;14.0;3.0;1;50.0;1.0;0.0;1.0;4;7.0;0.0;0.0;97.0;63.6;2.0;8.0;29;2;41;38.7;;;;;
3479;Mattia Zaccagni;MF;Hellas-Verona;26;2;2;180;2.0;2;0;0;0;d85c238b;33;10;30.3;56.0;70.0;80.0;14.0;3.0;1;50.0;1.0;0.0;1.0;4;7.0;0.0;0.0;964.0;51.7;41.0;12.0;1;0;10;66.7;;;;;
3480;Mattia Zaccagni;MF;Hellas-Verona;26;2;2;180;2.0;2;0;0;0;d85c238b;33;10;30.3;56.0;70.0;80.0;14.0;3.0;1;50.0;1.0;0.0;1.0;4;7.0;0.0;0.0;964.0;51.7;41.0;12.0;29;2;41;38.7;;;;;
3481;Mattia Zaccagni;MF;Hellas-Verona;26;2;2;180;2.0;2;0;0;0;d85c238b;33;10;30.3;56.0;70.0;80.0;14.0;33.0;16;57.9;17.0;2.0;15.0;20;53.0;5.0;0.0;97.0;63.6;2.0;8.0;1;0;10;66.7;;;;;
3482;Mattia Zaccagni;MF;Hellas-Verona;26;2;2;180;2.0;2;0;0;0;d85c238b;33;10;30.3;56.0;70.0;80.0;14.0;33.0;16;57.9;17.0;2.0;15.0;20;53.0;5.0;0.0;97.0;63.6;2.0;8.0;29;2;41;38.7;;;;;
3483;Mattia Zaccagni;MF;Hellas-Verona;26;2;2;180;2.0;2;0;0;0;d85c238b;33;10;30.3;56.0;70.0;80.0;14.0;33.0;16;57.9;17.0;2.0;15.0;20;53.0;5.0;0.0;964.0;51.7;41.0;12.0;1;0;10;66.7;;;;;
3484;Mattia Zaccagni;MF;Hellas-Verona;26;2;2;180;2.0;2;0;0;0;d85c238b;33;10;30.3;56.0;70.0;80.0;14.0;33.0;16;57.9;17.0;2.0;15.0;20;53.0;5.0;0.0;964.0;51.7;41.0;12.0;29;2;41;38.7;;;;;
3485;Mattia Zaccagni;MF;Hellas-Verona;26;2;2;180;2.0;2;0;0;0;d85c238b;33;10;30.3;56.0;70.0;80.0;62.0;3.0;1;50.0;1.0;0.0;1.0;4;7.0;0.0;0.0;97.0;63.6;2.0;8.0;1;0;10;66.7;;;;;
3486;Mattia Zaccagni;MF;Hellas-Verona;26;2;2;180;2.0;2;0;0;0;d85c238b;33;10;30.3;56.0;70.0;80.0;62.0;3.0;1;50.0;1.0;0.0;1.0;4;7.0;0.0;0.0;97.0;63.6;2.0;8.0;29;2;41;38.7;;;;;
3487;Mattia Zaccagni;MF;Hellas-Verona;26;2;2;180;2.0;2;0;0;0;d85c238b;33;10;30.3;56.0;70.0;80.0;62.0;3.0;1;50.0;1.0;0.0;1.0;4;7.0;0.0;0.0;964.0;51.7;41.0;12.0;1;0;10;66.7;;;;;
3488;Mattia Zaccagni;MF;Hellas-Verona;26;2;2;180;2.0;2;0;0;0;d85c238b;33;10;30.3;56.0;70.0;80.0;62.0;3.0;1;50.0;1.0;0.0;1.0;4;7.0;0.0;0.0;964.0;51.7;41.0;12.0;29;2;41;38.7;;;;;
3489;Mattia Zaccagni;MF;Hellas-Verona;26;2;2;180;2.0;2;0;0;0;d85c238b;33;10;30.3;56.0;70.0;80.0;62.0;33.0;16;57.9;17.0;2.0;15.0;20;53.0;5.0;0.0;97.0;63.6;2.0;8.0;1;0;10;66.7;;;;;
3490;Mattia Zaccagni;MF;Hellas-Verona;26;2;2;180;2.0;2;0;0;0;d85c238b;33;10;30.3;56.0;70.0;80.0;62.0;33.0;16;57.9;17.0;2.0;15.0;20;53.0;5.0;0.0;97.0;63.6;2.0;8.0;29;2;41;38.7;;;;;
3491;Mattia Zaccagni;MF;Hellas-Verona;26;2;2;180;2.0;2;0;0;0;d85c238b;33;10;30.3;56.0;70.0;80.0;62.0;33.0;16;57.9;17.0;2.0;15.0;20;53.0;5.0;0.0;964.0;51.7;41.0;12.0;1;0;10;66.7;;;;;
3492;Mattia Zaccagni;MF;Hellas-Verona;26;2;2;180;2.0;2;0;0;0;d85c238b;33;10;30.3;56.0;70.0;80.0;62.0;33.0;16;57.9;17.0;2.0;15.0;20;53.0;5.0;0.0;964.0;51.7;41.0;12.0;29;2;41;38.7;;;;;
3493;Mattia Zaccagni;MF;Hellas-Verona;26;2;2;180;2.0;2;0;0;0;d85c238b;33;10;30.3;592.0;740.0;80.0;14.0;3.0;1;50.0;1.0;0.0;1.0;4;7.0;0.0;0.0;97.0;63.6;2.0;8.0;1;0;10;66.7;;;;;
3494;Mattia Zaccagni;MF;Hellas-Verona;26;2;2;180;2.0;2;0;0;0;d85c238b;33;10;30.3;592.0;740.0;80.0;14.0;3.0;1;50.0;1.0;0.0;1.0;4;7.0;0.0;0.0;97.0;63.6;2.0;8.0;29;2;41;38.7;;;;;
3495;Mattia Zaccagni;MF;Hellas-Verona;26;2;2;180;2.0;2;0;0;0;d85c238b;33;10;30.3;592.0;740.0;80.0;14.0;3.0;1;50.0;1.0;0.0;1.0;4;7.0;0.0;0.0;964.0;51.7;41.0;12.0;1;0;10;66.7;;;;;
3496;Mattia Zaccagni;MF;Hellas-Verona;26;2;2;180;2.0;2;0;0;0;d85c238b;33;10;30.3;592.0;740.0;80.0;14.0;3.0;1;50.0;1.0;0.0;1.0;4;7.0;0.0;0.0;964.0;51.7;41.0;12.0;29;2;41;38.7;;;;;
3497;Mattia Zaccagni;MF;Hellas-Verona;26;2;2;180;2.0;2;0;0;0;d85c238b;33;10;30.3;592.0;740.0;80.0;14.0;33.0;16;57.9;17.0;2.0;15.0;20;53.0;5.0;0.0;97.0;63.6;2.0;8.0;1;0;10;66.7;;;;;
3498;Mattia Zaccagni;MF;Hellas-Verona;26;2;2;180;2.0;2;0;0;0;d85c238b;33;10;30.3;592.0;740.0;80.0;14.0;33.0;16;57.9;17.0;2.0;15.0;20;53.0;5.0;0.0;97.0;63.6;2.0;8.0;29;2;41;38.7;;;;;
3499;Mattia Zaccagni;MF;Hellas-Verona;26;2;2;180;2.0;2;0;0;0;d85c238b;33;10;30.3;592.0;740.0;80.0;14.0;33.0;16;57.9;17.0;2.0;15.0;20;53.0;5.0;0.0;964.0;51.7;41.0;12.0;1;0;10;66.7;;;;;
3500;Mattia Zaccagni;MF;Hellas-Verona;26;2;2;180;2.0;2;0;0;0;d85c238b;33;10;30.3;592.0;740.0;80.0;14.0;33.0;16;57.9;17.0;2.0;15.0;20;53.0;5.0;0.0;964.0;51.7;41.0;12.0;29;2;41;38.7;;;;;
3501;Mattia Zaccagni;MF;Hellas-Verona;26;2;2;180;2.0;2;0;0;0;d85c238b;33;10;30.3;592.0;740.0;80.0;62.0;3.0;1;50.0;1.0;0.0;1.0;4;7.0;0.0;0.0;97.0;63.6;2.0;8.0;1;0;10;66.7;;;;;
3502;Mattia Zaccagni;MF;Hellas-Verona;26;2;2;180;2.0;2;0;0;0;d85c238b;33;10;30.3;592.0;740.0;80.0;62.0;3.0;1;50.0;1.0;0.0;1.0;4;7.0;0.0;0.0;97.0;63.6;2.0;8.0;29;2;41;38.7;;;;;
3503;Mattia Zaccagni;MF;Hellas-Verona;26;2;2;180;2.0;2;0;0;0;d85c238b;33;10;30.3;592.0;740.0;80.0;62.0;3.0;1;50.0;1.0;0.0;1.0;4;7.0;0.0;0.0;964.0;51.7;41.0;12.0;1;0;10;66.7;;;;;
3504;Mattia Zaccagni;MF;Hellas-Verona;26;2;2;180;2.0;2;0;0;0;d85c238b;33;10;30.3;592.0;740.0;80.0;62.0;3.0;1;50.0;1.0;0.0;1.0;4;7.0;0.0;0.0;964.0;51.7;41.0;12.0;29;2;41;38.7;;;;;
3505;Mattia Zaccagni;MF;Hellas-Verona;26;2;2;180;2.0;2;0;0;0;d85c238b;33;10;30.3;592.0;740.0;80.0;62.0;33.0;16;57.9;17.0;2.0;15.0;20;53.0;5.0;0.0;97.0;63.6;2.0;8.0;1;0;10;66.7;;;;;
3506;Mattia Zaccagni;MF;Hellas-Verona;26;2;2;180;2.0;2;0;0;0;d85c238b;33;10;30.3;592.0;740.0;80.0;62.0;33.0;16;57.9;17.0;2.0;15.0;20;53.0;5.0;0.0;97.0;63.6;2.0;8.0;29;2;41;38.7;;;;;
3507;Mattia Zaccagni;MF;Hellas-Verona;26;2;2;180;2.0;2;0;0;0;d85c238b;33;10;30.3;592.0;740.0;80.0;62.0;33.0;16;57.9;17.0;2.0;15.0;20;53.0;5.0;0.0;964.0;51.7;41.0;12.0;1;0;10;66.7;;;;;
3508;Mattia Zaccagni;MF;Hellas-Verona;26;2;2;180;2.0;2;0;0;0;d85c238b;33;10;30.3;592.0;740.0;80.0;62.0;33.0;16;57.9;17.0;2.0;15.0;20;53.0;5.0;0.0;964.0;51.7;41.0;12.0;29;2;41;38.7;;;;;
3509;Mattia Zaccagni;FW;Lazio;26;29;21;1876;20.8;4;5;6;0;d85c238b;3;2;66.7;56.0;70.0;80.0;14.0;3.0;1;50.0;1.0;0.0;1.0;4;7.0;0.0;0.0;97.0;63.6;2.0;8.0;1;0;10;66.7;;;;;
3510;Mattia Zaccagni;FW;Lazio;26;29;21;1876;20.8;4;5;6;0;d85c238b;3;2;66.7;56.0;70.0;80.0;14.0;3.0;1;50.0;1.0;0.0;1.0;4;7.0;0.0;0.0;97.0;63.6;2.0;8.0;29;2;41;38.7;;;;;
3511;Mattia Zaccagni;FW;Lazio;26;29;21;1876;20.8;4;5;6;0;d85c238b;3;2;66.7;56.0;70.0;80.0;14.0;3.0;1;50.0;1.0;0.0;1.0;4;7.0;0.0;0.0;964.0;51.7;41.0;12.0;1;0;10;66.7;;;;;
3512;Mattia Zaccagni;FW;Lazio;26;29;21;1876;20.8;4;5;6;0;d85c238b;3;2;66.7;56.0;70.0;80.0;14.0;3.0;1;50.0;1.0;0.0;1.0;4;7.0;0.0;0.0;964.0;51.7;41.0;12.0;29;2;41;38.7;;;;;
3513;Mattia Zaccagni;FW;Lazio;26;29;21;1876;20.8;4;5;6;0;d85c238b;3;2;66.7;56.0;70.0;80.0;14.0;33.0;16;57.9;17.0;2.0;15.0;20;53.0;5.0;0.0;97.0;63.6;2.0;8.0;1;0;10;66.7;;;;;
3514;Mattia Zaccagni;FW;Lazio;26;29;21;1876;20.8;4;5;6;0;d85c238b;3;2;66.7;56.0;70.0;80.0;14.0;33.0;16;57.9;17.0;2.0;15.0;20;53.0;5.0;0.0;97.0;63.6;2.0;8.0;29;2;41;38.7;;;;;
3515;Mattia Zaccagni;FW;Lazio;26;29;21;1876;20.8;4;5;6;0;d85c238b;3;2;66.7;56.0;70.0;80.0;14.0;33.0;16;57.9;17.0;2.0;15.0;20;53.0;5.0;0.0;964.0;51.7;41.0;12.0;1;0;10;66.7;;;;;
3516;Mattia Zaccagni;FW;Lazio;26;29;21;1876;20.8;4;5;6;0;d85c238b;3;2;66.7;56.0;70.0;80.0;14.0;33.0;16;57.9;17.0;2.0;15.0;20;53.0;5.0;0.0;964.0;51.7;41.0;12.0;29;2;41;38.7;;;;;
3517;Mattia Zaccagni;FW;Lazio;26;29;21;1876;20.8;4;5;6;0;d85c238b;3;2;66.7;56.0;70.0;80.0;62.0;3.0;1;50.0;1.0;0.0;1.0;4;7.0;0.0;0.0;97.0;63.6;2.0;8.0;1;0;10;66.7;;;;;
3518;Mattia Zaccagni;FW;Lazio;26;29;21;1876;20.8;4;5;6;0;d85c238b;3;2;66.7;56.0;70.0;80.0;62.0;3.0;1;50.0;1.0;0.0;1.0;4;7.0;0.0;0.0;97.0;63.6;2.0;8.0;29;2;41;38.7;;;;;
3519;Mattia Zaccagni;FW;Lazio;26;29;21;1876;20.8;4;5;6;0;d85c238b;3;2;66.7;56.0;70.0;80.0;62.0;3.0;1;50.0;1.0;0.0;1.0;4;7.0;0.0;0.0;964.0;51.7;41.0;12.0;1;0;10;66.7;;;;;
3520;Mattia Zaccagni;FW;Lazio;26;29;21;1876;20.8;4;5;6;0;d85c238b;3;2;66.7;56.0;70.0;80.0;62.0;3.0;1;50.0;1.0;0.0;1.0;4;7.0;0.0;0.0;964.0;51.7;41.0;12.0;29;2;41;38.7;;;;;
3521;Mattia Zaccagni;FW;Lazio;26;29;21;1876;20.8;4;5;6;0;d85c238b;3;2;66.7;56.0;70.0;80.0;62.0;33.0;16;57.9;17.0;2.0;15.0;20;53.0;5.0;0.0;97.0;63.6;2.0;8.0;1;0;10;66.7;;;;;
3522;Mattia Zaccagni;FW;Lazio;26;29;21;1876;20.8;4;5;6;0;d85c238b;3;2;66.7;56.0;70.0;80.0;62.0;33.0;16;57.9;17.0;2.0;15.0;20;53.0;5.0;0.0;97.0;63.6;2.0;8.0;29;2;41;38.7;;;;;
3523;Mattia Zaccagni;FW;Lazio;26;29;21;1876;20.8;4;5;6;0;d85c238b;3;2;66.7;56.0;70.0;80.0;62.0;33.0;16;57.9;17.0;2.0;15.0;20;53.0;5.0;0.0;964.0;51.7;41.0;12.0;1;0;10;66.7;;;;;
3524;Mattia Zaccagni;FW;Lazio;26;29;21;1876;20.8;4;5;6;0;d85c238b;3;2;66.7;56.0;70.0;80.0;62.0;33.0;16;57.9;17.0;2.0;15.0;20;53.0;5.0;0.0;964.0;51.7;41.0;12.0;29;2;41;38.7;;;;;
3525;Mattia Zaccagni;FW;Lazio;26;29;21;1876;20.8;4;5;6;0;d85c238b;3;2;66.7;592.0;740.0;80.0;14.0;3.0;1;50.0;1.0;0.0;1.0;4;7.0;0.0;0.0;97.0;63.6;2.0;8.0;1;0;10;66.7;;;;;
3526;Mattia Zaccagni;FW;Lazio;26;29;21;1876;20.8;4;5;6;0;d85c238b;3;2;66.7;592.0;740.0;80.0;14.0;3.0;1;50.0;1.0;0.0;1.0;4;7.0;0.0;0.0;97.0;63.6;2.0;8.0;29;2;41;38.7;;;;;
